file,sentence,cited_keys,survey_arxiv_id,survey_title
acl2021.tex,"However, \citet{hendrycks-etal-2020-pretrained} note that larger models do not necessarily perform better out of domain.",hendrycks-etal-2020-pretrained,2111.01243,Recent Advances in Natural Language Processing via Large Pre-Trained Language Models: A Survey
acl2021.tex,"However, \citet{hendrycks-etal-2020-pretrained} noted that larger models do not necessarily perform better out of domain.",hendrycks-etal-2020-pretrained,2111.01243,Recent Advances in Natural Language Processing via Large Pre-Trained Language Models: A Survey
acl2021.tex,"However, \citeauthor{zhu2020incorporating} did not find any significant improvement over using BERT-based frozen word embeddings.",zhu2020incorporating,2111.01243,Recent Advances in Natural Language Processing via Large Pre-Trained Language Models: A Survey
acl2021.tex,"\rule{0.3cm}{0.15mm}, Mia hates pie.} & {\it No $\rightarrow$ Contradiction} \\ \hline % NER & \citet{cui2021template} & Input: $X$; Output: $S$ is a $T$ entity & A BART-based seq2seq task, that takes the input $X$ to fill in the output template in which $S$ is the text span and $T$ is an entity name.",cui2021template,2111.01243,Recent Advances in Natural Language Processing via Large Pre-Trained Language Models: A Survey
Survey.tex,"As an alternative, \cite{malmi-etal-2020-unsupervised} identified spans of text on which masked language models \citep{devlin-etal-2019-bert}, trained on source and target domains, disagree in terms of likelihood: these would be the portions of a sentence responsible for its style, and their removal would produce a style-agnostic representation for the input.",malmi-etal-2020-unsupervised;devlin-etal-2019-bert,2110.15871,From Theories on Styles to their Transfer in Text: Bridging the Gap with a Hierarchical Survey
Survey.tex,"It spans 88k meaning representations of utterances in the restaurant domain and matched reference outputs which display the Big Five personality traits of extraversion, agreeableness, disagreeableness, conscientiousness and unconsciousness.\footnote{\url{https://nlds.soe.ucsc.edu/stylistic-variation-nlg}} \paragraph{Methods} \cite{cheng-etal-2020-improving} provided evidence that the disentanglement between the content of a text and the authors' personality (where personalities are categorical v",cheng-etal-2020-improving,2110.15871,From Theories on Styles to their Transfer in Text: Bridging the Gap with a Hierarchical Survey
Survey.tex,"Researchers interested in deepening such observation could make use of the dataset released by \cite{mohammad2015sentiment}, as it includes electoral tweets annotated for sentiment, emotion, purpose of the communication (e.g., to agree, disagree, support), and information related to some rhetorical traits (e.g., whether it is sarcastic, humorous, or exaggerated).",mohammad2015sentiment,2110.15871,From Theories on Styles to their Transfer in Text: Bridging the Gap with a Hierarchical Survey
main.tex,"While \cite{Yao2019} and \cite{DazaD2020} primarily focus on conventional KG, \cite{BosselutA2020} explores the such knowledge augmentation technique for commonsense KG.",Yao2019;DazaD2020;BosselutA2020,2110.08455,Knowledge Enhanced Pretrained Language Models: A Compreshensive Survey
04-model.tex,"%Different from \citet{sun2017node} to identify elements of cancer-related signaling pathways using node-weighted Steiner tree techniques \cite{segev1987node, duin1987some}, %a more general version of classical Steiner tree \cite{hwang1992steiner}, In this regard, we propose Node-Edge Weighted Steiner Tree (NEWST) model to identify a reading path for a given query.","sun2017node;segev1987node, duin1987some;hwang1992steiner",2110.06354,Tell Me How to Survey: Literature Review Made Simple with Automatic Reading Path Generation
main.tex,"In general, any data that involves biomedical information could be used in biomedical PLMs.} % we envision biomedical multi-modal pre-trained language models based on the multi-modal data (e.g., in electronic health records) Second, in contrast to \cite{kalyan2021ammu} which only discusses Transformer-based pre-trained language models, this review also discusses RNN-based language models (like ELMO \cite{jin2019probing}, which is typically considered as the first pre-trained language model in NL",kalyan2021ammu;jin2019probing,2110.05006,Pre-trained Language Models in Biomedical Domain: A Systematic Survey
main.tex,"However, \cite{cao2021knowledgeable} revise the ability that PLMs can potentially be a reliable knowledge source.",cao2021knowledgeable,2110.05006,Pre-trained Language Models in Biomedical Domain: A Systematic Survey
3_DA_methods.tex,"Kang et al.~\cite{Kang2018AdvEntuReAT[67]} train a Seq2Seq model for each label ($entailment$, $contradiction$, and $neutral$) and then generate new data using the Seq2Seq model given a sentence and a specific label.",Kang2018AdvEntuReAT[67],2110.01852,Data Augmentation Approaches in Natural Language Processing: A Survey
main.tex,"While \citet{Dai2015} propose to use RNNs and autoencoders to tackle the issue, ULMFiT \cite{ulmfit} introduces novel fine-tuning ideas such as discriminative fine-tuning, slanted triangular learning rates, and gradual unfreezing to their LSTM model, inspired from the advances in transfer learning in computer vision.",Dai2015;ulmfit,2110.01804,A Survey On Neural Word Embeddings
main.tex,"\item RTE: Recognizing Textual Entailment \cite{RTE} is similar to MNLI, where the aim is to predict the type of entailment between a paragraph and a sentence, entailment, contradiction, and unknown being the choices.",RTE,2110.01804,A Survey On Neural Word Embeddings
main.tex,"In contrast to traditional information retrieval(IR) which aims to retrieve relevant documents given a query, QA aims to give precise answers to users’ questions in natural language\cite{Voorhees2000BuildingAQ}.",Voorhees2000BuildingAQ,2109.12264,More Than Reading Comprehension: A Survey on Datasets and Metrics of Textual Question Answering
main.tex,"However, \cite{karpukhin-etal-2020-dense} argues that SQuAD is not ideal for ODQA because “many questions lack context in the absence of the provided paragraphs”.",karpukhin-etal-2020-dense,2109.12264,More Than Reading Comprehension: A Survey on Datasets and Metrics of Textual Question Answering
main.tex,`characterising and using semantic concepts of entailment and contradiction in computational systems' \cite{bowman_large_2015}.,bowman_large_2015,2109.11427,Automated Fact-Checking: A Survey
main.tex,"After the notion of `contradiction', i.e., `the negation of the hypothesis $h$ is entailed by the text $t$' is introduced \cite{de_marneffe_finding_2008}, the RTE task became a three-way classification task of predicting labels of a text pair out of `ENTAILMENT', `CONTRADICTION' and `UNKNOWN' \cite{giampiccolo_fourth_2008}.",de_marneffe_finding_2008;giampiccolo_fourth_2008,2109.11427,Automated Fact-Checking: A Survey
main.tex,"Other such example is of \citet{fu2020multi} and \citet{li2020vmsmo}, both these works intake text-video inputs; however \citet{fu2020multi} is trained on English dataset with ~2k instances, and \citet{li2020vmsmo} is trained on Chinese dataset with ~1,84k instances (refer to Table \ref{tab:datasets}).",fu2020multi;li2020vmsmo;fu2020multi;li2020vmsmo,2109.05199,A Survey on Multi-modal Summarization
main.tex,"Since dataset \#20 is extended from dataset \#19 they both share the same text and video outputs.} \citet{jangra2020multimodal} and \citet{jangra2020text} performed equally well with an accuracy of 44\%, while \citet{jangra2021multimodal} was able to obtain video accuracy of 64\% (in contrast to the average accuracy of 16\% for random selection over 10 attempts).",jangra2020multimodal;jangra2020text;jangra2021multimodal,2109.05199,A Survey on Multi-modal Summarization
main.tex,However \citet{liu-etal-2020-multistage} have proposed a multi-stage fusion approach with a fusion forget gate module for solving the task of multimodal summarization in videos.,liu-etal-2020-multistage,2109.05199,A Survey on Multi-modal Summarization
main.tex,"However, \citet{li2020aspect} showed that the quality of e-commerce product descriptions could be improved by incorporating visual information and textual descriptions of a product during the summarization process.",li2020aspect,2109.05199,A Survey on Multi-modal Summarization
response_new.tex,{\color{blue}{However \citet{liu-etal-2020-multistage} have proposed a multi-stage fusion approach with a fusion forget gate module for solving the task of multimodal summarization in videos.,liu-etal-2020-multistage,2109.05199,A Survey on Multi-modal Summarization
08-case.tex,\citet{dhar-etal-2020-linguistically} have mixed results for Tamil--English when comparing linguistically motivated subword units compared to the use of statistics-based sentencepiece \citep{kudo-richardson-2018-sentencepiece}.,dhar-etal-2020-linguistically;kudo-richardson-2018-sentencepiece,2109.00486,Survey of Low-Resource Machine Translation
03-mono.tex,"However, \citet{He2019-fr} actually find it more effective than backtranslation in their experiments for low-resource English$\rightarrow$Nepali when coupled with noising (as a kind of dropout), which they identify as an important factor in self-supervised learning.",He2019-fr,2109.00486,Survey of Low-Resource Machine Translation
04-multi.tex,"However \citet{kocmi2018trivial} showed that the main consideration in transfer learning is to have a strong parent model, and it can work well for unrelated language pairs.",kocmi2018trivial,2109.00486,Survey of Low-Resource Machine Translation
related.tex,\section{Related Tasks} \paragraph{Misinformation and Disinformation} Misinformation is defined as constituting a claim that contradicts or distorts common understandings of verifiable facts~\citep{Guess2020MisinformationDA}.,Guess2020MisinformationDA,2108.11896,A Survey on Automated Fact-Checking
nombank.tex,"But unlike \citeauthor{laparra2013impar}, they propose to do so in an unsupervised manner.",laparra2013impar,2107.08523,Argument Linking: A Survey and Forecast
unsupervised.tex,"% \rs{Check this is correct ref., Artetxe et al also had similar work same time} % \citet{yang2017improving} first introduced the idea of using Generative Adversarial Networks (GANs) for NMT, while the successful implementation was established by \citet{conneau2017word} for unsupervised NMT \rs{This line sort of contradicts the first line}.",yang2017improving;conneau2017word,2106.15115,Neural Machine Translation for Low-Resource Languages: A Survey
main.tex,"While some researchers~\cite{blackwood-etal-2018-multilingual, murthy2018addressing} consider zero-shot to be synonymous to extremely LR case, others ~\cite{johnson2017google, kim2019pivot} disagree.","blackwood-etal-2018-multilingual, murthy2018addressing;johnson2017google, kim2019pivot",2106.15115,Neural Machine Translation for Low-Resource Languages: A Survey
main.tex,"Work on NLP and race remains sparse, particularly in contrast to concerns about gender bias, which have led to surveys, workshops, and shared tasks \citep{sun-etal-2019-mitigating,webster-etal-2019-gendered}.","sun-etal-2019-mitigating,webster-etal-2019-gendered",2106.11410,"A Survey of Race, Racism, and Anti-Racism in NLP"
main.tex,"Work on NLP and race remains sparse, particularly in contrast to concerns about gender bias, which have led to surveys, workshops, and shared tasks \citep{sun-etal-2019-mitigating,webster-etal-2019-gendered}.","sun-etal-2019-mitigating,webster-etal-2019-gendered",2106.11410,"A Survey of Race, Racism, and Anti-Racism in NLP"
main.tex,\citet{li18disagreementregu} introduce an auxiliary disagreement regularization term into loss function to encourage diversity among different attention heads.,li18disagreementregu,2106.04554,A Survey of Transformers
springer.tex,This categorizes the CQA systems into sequential KB-QA agents and conversational machine reading comprehension systems: \paragraph{Sequential KB-QA:} KB-QA systems are extremely flexible and easy-to-use in contrast to the traditional SQL-based systems that require users to formulate complex SQL queries \cite{DBLP:journals/pvldb/CuiXWSHW17}.,DBLP:journals/pvldb/CuiXWSHW17,2106.00874,Conversational Question Answering: A Survey
old.tex,"\paragraph{correctness} \paragraph{readability} \paragraph{Understandable} \paragraph{comprehensible} \paragraph{Our definition} \begin{itemize} \item{Fluency: One's speaking ability to express the information with ease, minor mistakes are acceptable} \item{Grammaticality: The conformity of a response to grammar rules} \item{correctness: The conformity of a response to grammar rules} \item{readability: The quality of the response to be understood easily} \item{Understandable: The quality of the ",roller2020open,2105.11197,Towards Standard Criteria for human evaluation of Chatbots: A Survey
main.tex,"& Dialogue Classification & ~\cite{chung2019conan} \\\hline Dialogue NLI & A NLI dataset with sentences annotated with entailment (E), neutral (N), or contradiction (C).",chung2019conan,2105.04387,Recent Advances in Deep Learning Based Dialogue Systems: A Systematic Survey
sec-Evaluate-TQA.tex,"The coefficient $k$ is simply the proportion of chance-expected disagreements which do not occur, or alternatively, it is the proportion of agreement after chance agreement is removed from consideration: \begin{equation} k = \frac{p_0-p_c}{1-p_c} \end{equation} \noindent where $p_0-p_c$ represents the proportion of the cases in which beyond-chance agreement occurs and is the numerator of the coefficient \cite{LandisKoch1977}.",LandisKoch1977,2105.03311,Translation Quality Assessment: A Brief Survey on Manual and Automatic Methods
main-3207-Lertvittayakumjorn.tex,"Other tasks and their bugs include: \textit{QA}, where \citet{ribeiro-etal-2019-red} found that the answers from models are sometimes inconsistent (i.e., contradicting previous answers); and \textit{reading comprehension}, where \citet{jia-liang-2017-adversarial} showed that models, which answer a question by reading a given paragraph, can be fooled by an irrelevant sentence being appended to the paragraph.",ribeiro-etal-2019-red;jia-liang-2017-adversarial,2104.15135,Explanation-Based Human Debugging of NLP Models: A Survey
main-3207-Lertvittayakumjorn.tex,"For text classification, \citet{lertvittayakumjorn-etal-2020-find} focused on convolutional neural networks (CNN) \cite{kim-2014-convolutional} and touched upon bidirectional LSTM networks \cite{hochreiter1997long}, while \citet{ribeiro-etal-2018-semantically} used fastText, relying also on n-gram features \cite{joulin-etal-2017-bag}.",lertvittayakumjorn-etal-2020-find;kim-2014-convolutional;hochreiter1997long;ribeiro-etal-2018-semantically;joulin-etal-2017-bag,2104.15135,Explanation-Based Human Debugging of NLP Models: A Survey
appendix.tex,"\textbf{Quantity Entailment} tasks \cite{ravichanderEquate,royNLI} are analogous to Natural Language Inference, which requires understanding of not only equivalence (as in paraphrasing) but also deeper relations like entailment and contradiction, e.g., the premise `he was 16 yrs old' entails the hypothesis `he was a teenager'.","ravichanderEquate,royNLI",2103.13136,Representing Numbers in NLP: a Survey and a Vision
main.tex,"However, \citet{deyoung2020eraser} also argued that the matching between the identified features and the annotation only measures the plausibility of interpretability but not faithfulness.",deyoung2020eraser,2103.11072,Local Interpretations for Explainable Natural Language Processing: A Survey
main.tex,"The argument of \citet{jain2019attention} is based on the fact that only the faithful interpretable methods are truly interpretable, while \citet{wiegreffe2019attention} argued that attention is an explanation if we accept that explanation should be plausible but not necessarily faithful as proposed by \cite{rudin2018please}.",jain2019attention;wiegreffe2019attention;rudin2018please,2103.11072,Local Interpretations for Explainable Natural Language Processing: A Survey
main.tex,"General media frames are often customized to a specific issue by adding issue-specific frames~\cite{liu-etal-2019-detecting}, even though doing so somewhat contradicts the original motivation of using general media frames, namely to be able to compare frames across various issues.",liu-etal-2019-detecting,2103.12506,A Survey on Predicting the Factuality and the Bias of News Media
main.tex,"However, \citet{jandotInteractiveSemanticFeaturing2016} explore alternative feature representations to better support a \hitl{} pipeline.",jandotInteractiveSemanticFeaturing2016,2103.04044,Putting Humans in the Natural Language Processing Loop: A Survey
draft_arXiv.tex,"\section{Characteristics of Dialogues}\label{sec:character} In contrast to plain-text reading comprehension like SQuAD \cite{Rajpurkar2016SQuAD}, {{a multi-turn conversation is intuitively associated with spoken (as opposed to written) language and also is also interactive that involves multiple speakers, intentions, topics, thus the utterances are full of transitions.}} 1) {{\textbf{Speaker interaction}.}} The transition of speakers in conversations is in a random order, breaking the continuity",Rajpurkar2016SQuAD,2103.03125,Advances in Multi-turn Dialogue Comprehension: A Survey
draft_arXiv.tex,"\section{Characteristics of Dialogues}\label{sec:character} In contrast to plain-text reading comprehension like SQuAD \cite{Rajpurkar2016SQuAD}, {{a multi-turn conversation is intuitively associated with spoken (as opposed to written) language and also is also interactive that involves multiple speakers, intentions, topics, thus the utterances are full of transitions.}} 1) {{\textbf{Speaker interaction}.}} The transition of speakers in conversations is in a random order, breaking the continuity",Rajpurkar2016SQuAD,2103.03125,Advances in Multi-turn Dialogue Comprehension: A Survey
factuality.tex,"A downside is the need to summarise, in contrast to FNC-1~\cite{pomerleau-2017-FNC}, where entire news articles were used.",pomerleau-2017-FNC,2103.00242,A Survey on Stance Detection for Mis- and Disinformation Identification
approaches.tex,"} \paragraph{Threaded Stance} {In the setting of conversational threads~\cite{zubiaga-etal-2016-rumor-spread,derczynski-etal-2017-rumoureval,gorrell-etal-2019-semeval}, in contrast to the single-task setup, which ignores or does not provide further context, important knowledge can be gained from the structure of user interactions.} {These approaches are mostly applied as part of a larger system, e.g.,~for detecting and debunking rumours (see Section~\ref{sec:factuality:component}, \emph{Rumours}","zubiaga-etal-2016-rumor-spread,derczynski-etal-2017-rumoureval,gorrell-etal-2019-semeval;zubiaga-etal-2016-stance;aker-etal-2017-simple;kumar-carley-2019-tree",2103.00242,A Survey on Stance Detection for Mis- and Disinformation Identification
06-evaluation.tex,"However, \citet{10.1145/3394486.3403226} point out and prove that some metrics, such as average precision, recall, and NDCG, are inconsistent with the exact metrics when they are calculated on the sampled set.",10.1145/3394486.3403226,2101.09459,Advances and Challenges in Conversational Recommender Systems: A Survey
03-multi-turn.tex,"However, \citet{lei20estimation} mention that this setting deteriorates the performance of the recommendation results.",lei20estimation,2101.09459,Advances and Challenges in Conversational Recommender Systems: A Survey
NLU-Survey2020.tex,However \cite{zheng2017intent} showed inferior results with context windows.,zheng2017intent,2101.08091,A survey of joint intent detection and slot-filling models in natural language understanding
NLU-Survey2020.tex,"\cite{staliunaite2020capsule} extended this work to a multi-task setting with extra mid-level capsules for NER and POS labels, with mixed results.",staliunaite2020capsule,2101.08091,A survey of joint intent detection and slot-filling models in natural language understanding
arxiv_2020_3_review-analysis_language.tex,"Therefore, it is hard for researchers to make a fair judgement in cases where online posts' results from different languages contradict each other \cite{YanG2014}.",YanG2014,2012.03091,Over a Decade of Social Opinion Mining: A Systematic Review
arxiv_2020_3_review-analysis_techniques_oth.tex,"Regarding the former, the majority of them \cite{Ayoub2018, Tiwari2017, Ouyang2017, Anggoro2016, Williamson2016, Agrawal2014, Pupi2014, Das2014} were not specifically focused on SOM (this was secondary), in contrast to the others \cite{Vivanco2017, Gonzalez2017, Chen2016, Barapatre2016, Mejova2012}.","Ayoub2018, Tiwari2017, Ouyang2017, Anggoro2016, Williamson2016, Agrawal2014, Pupi2014, Das2014;Vivanco2017, Gonzalez2017, Chen2016, Barapatre2016, Mejova2012",2012.03091,Over a Decade of Social Opinion Mining: A Systematic Review
Multi-doc_survey.tex,"By their very nature, the multiple input documents used in MDS are likely to contain more contradictory, redundant, and complementary information \cite{radev2000common}.",radev2000common,2011.04843,Multi-document Summarization via Deep Learning Techniques: A Survey
Multi-doc_survey.tex,"\cite{coavoux2019unsupervised} used a two-layer standard LSTM to construct sentence representation for aspect-based multi-document abstractive summarization, and discovered that the clustering strategy empowers the model to reward review diversity and handle contradictory ones.",coavoux2019unsupervised,2011.04843,Multi-document Summarization via Deep Learning Techniques: A Survey
Multi-doc_survey.tex,"\cite{zhang2016multiview} proposed an objective function by ensembling individual scores from multiple CNN models; besides the cross-entropy loss, a consensus objective is adopted to minimize disagreement between each pair of classifiers.",zhang2016multiview,2011.04843,Multi-document Summarization via Deep Learning Techniques: A Survey
Multi-doc_survey.tex,"Unlike SDS, MDS input documents may contain redundant, complementary, or contradictory information \cite{radev2000common}.",radev2000common,2011.04843,Multi-document Summarization via Deep Learning Techniques: A Survey
Multi-doc_survey.tex,"Although deep reinforcement learning for SDS has made great progress, we still face challenges to adapt existing SDS models to MDS, as the latter suffer from a large state, action space, and problems with high redundancy and contradiction \cite{mao2020multi}.",mao2020multi,2011.04843,Multi-document Summarization via Deep Learning Techniques: A Survey
main.tex,"\laks{This result might be due to the superior quality of the bidirectional representations inherent in the masked language modeling objective employed by the RoBERTa language model compared to the GPT-2 language model, which is limited by learning only unidirectional representation (left to right).} This finding contradicts that of the GROVER work~\cite{zellers_neurips19}, where the authors conclude that the best models for detecting neural disinformation from a TGM is the TGM itself.",zellers_neurips19,2011.01314,Automatic Detection of Machine Generated Text: A Critical Survey
sec4_data.tex,"Different from \cite{yu2019cosql}, \newcite{vlachos2014new} integrated the dialogue acts into the \MRs.",yu2019cosql,2011.00797,Context Dependent Semantic Parsing: A Survey
sec1_intro.tex,"Although the number of the context-dependent datasets is still small, based upon these datasets, more \CdSP methods which are able to utilize the context information are being proposed.\\ % In contrast to the existing survey on semantic parsing \cite{kamath2018survey}, we uniquely highlight the recent progress on local context dependent semantic parsing with a focus on local context modelling.",kamath2018survey,2011.00797,Context Dependent Semantic Parsing: A Survey
content.tex,"Even worse, for the ref-BLEU metric on the Yelp dataset, earlier works have been using only one human reference introduced by \citep{li-etal-2018-delete}, while \citet{jin2019imat} and \citet{Luo19DualRL} later added more references, which leads to a significant change in the metric score between earlier and latest works.",li-etal-2018-delete;jin2019imat;Luo19DualRL,2011.00416,Deep Learning for Text Style Transfer: A Survey
naacl2021.tex,\citet{bert/bhattacharjee-etal-2020-bert} found that cross-view training \cite{cvt/clark-etal-2018-semi} leverages large amounts of unlabeled data better for task-specific applications in contrast to the general representations learned by BERT.,bert/bhattacharjee-etal-2020-bert;cvt/clark-etal-2018-semi,2010.12309,A Survey on Recent Approaches for Natural Language Processing in Low-Resource Scenarios
naacl2021.tex,\citet{bert/bhattacharjee-etal-2020-bert} found that cross-view training \cite{cvt/clark-etal-2018-semi} leverages large amounts of unlabeled data better for task-specific applications in contrast to the general representations learned by BERT.,bert/bhattacharjee-etal-2020-bert;cvt/clark-etal-2018-semi,2010.12309,A Survey on Recent Approaches for Natural Language Processing in Low-Resource Scenarios
divergence_and_tasks.tex,"However, \citet{ponomareva2012biographies} argue that predicting {\it drops in performance} is more appropriate compared to raw performance.",ponomareva2012biographies,2010.12198,Domain Divergences: a Survey and Empirical Analysis
divergence_and_tasks.tex,"However, \citet{ponomareva2012biographies} argue that predicting {\it drops in performance} is more appropriate compared to raw performance.",ponomareva2012biographies,2010.12198,Domain Divergences: a Survey and Empirical Analysis
preprint-jad.tex,"However, \citet{Mirheidari2019computational} reported 62\% accuracy and 0.815 AUC for a 4-way classifier in a slightly more balanced dataset.",Mirheidari2019computational,2010.06047,"Artificial Intelligence, speech and language processing approaches to monitoring Alzheimer's Disease: a systematic review"
preprint-jad.tex,"& Results support syntactic preservation hypothesis \cite{kempler1995language}: syntax is maintained until later disease stages, contrary to other linguistic functions (i.e.",kempler1995language,2010.06047,"Artificial Intelligence, speech and language processing approaches to monitoring Alzheimer's Disease: a systematic review"
1-introduction.tex,"For example, in dialogue systems, conditioning on only the input text, a text generation system often produces trivial or non-committal responses of frequent words or phrases in the corpus~\cite{xing2017topic,zhou2018commonsense}, such as \emph{``Me too.''} or \emph{``Oh my god!''} given the input text \emph{``My skin is so dry.''} These mundane responses lack meaningful content, in contrast to human responses rich in knowledge.","xing2017topic,zhou2018commonsense",2010.04389,A Survey of Knowledge-Enhanced Text Generation
emnlp2020.tex,"\citeauthor{pavlick-kwiatkowski-2019-inherent} demonstrate that a single label aggregated from multiple annotations for one RTE example minimizes the ``type of uncertainty present in [valid] human disagreements.'' Instead, they argue that a ``representation should be evaluated in terms of its ability to predict the full distribution of human inferences (e.g., by reporting crossentropy against a distribution of human ratings), rather than to predict a single aggregate score (e.g., by reporting ac",pavlick-kwiatkowski-2019-inherent,2010.03061,A Survey on Recognizing Textual Entailment as an NLP Evaluation
main.tex,"%However, \cite{shao2020graph} had empirically demonstrated for HotPotQA that graph structure cand be replaced by self-attention or transformers and achieve similar results.",shao2020graph,2010.00389,A Survey on Explainability in Machine Reading Comprehension
acl2020.tex,"However, \citet{berant2013semantic} have tried to simplify the verbosity of $\lambda-$expression by not using existential quantifiers, considering them implicit, and borrow other operators of $\lambda-$Calculus when necessary.",berant2013semantic,2009.14116,A Survey on Semantic Parsing from the perspective of Compositionality
acl2020.tex,"They differ mainly in the way they generate the SQG, while \citet{reddy-etal-2014-large} and \citet{sen_hu_ieee-2018_NFF} use a syntactic parser (CCG and dependency-tree) \citet{Scott_yih_and_Jianfeng_2015_SQG-Tx-KB} doesn't use any suntactic parser.",reddy-etal-2014-large;sen_hu_ieee-2018_NFF;Scott_yih_and_Jianfeng_2015_SQG-Tx-KB,2009.14116,A Survey on Semantic Parsing from the perspective of Compositionality
3b_literature_review.tex,Pixel-BERT \cite{huang2020pixel} suggests aligning image pixels with text in contrast to conventional bottom-up features.,huang2020pixel,2009.08395,A Multimodal Memes Classification: A Survey and Open Research Issues
criticisms.tex,"%In contrast, at the sentence level, %In contrast to this, Also, at the sentence level, \citet{DBLP:journals/coling/FomichevaS19_correlation_1} find that automatic evaluation metrics used for MT evaluation are better at distinguishing between high-quality translations compared to low-quality translations.",DBLP:journals/coling/FomichevaS19_correlation_1,2008.12009,A Survey of Evaluation Metrics Used for NLG Systems
main.tex,"A set of pretraining signals are employed including:\\ (i) BLEU, ROUGE and BERTscore, (the latter 2 are split into 3 signals each, using the precision, recall and F-score),\\ (ii) back-translation likelihood indicating the probability that the two sentences are back-translations of the other with either German or French as the intermediate language,\\ (iii) textual entailment signal (indicating Entailment, Contradiction or Neutral) obtained from BERT fine-tuned on entailment task with MNLI (Mult",williams-etal-2018-broad_mnli,2008.12009,A Survey of Evaluation Metrics Used for NLG Systems
main.tex,"%However, \citet{callison-burch-etal-2006-evaluating_bleu_in_mt} demonstrate a permutation attack on BLEU.",callison-burch-etal-2006-evaluating_bleu_in_mt,2008.12009,A Survey of Evaluation Metrics Used for NLG Systems
text_classification.tex,"% This results in a contextualized representation, which inherits the advantages of word embeddings, and at the same time allows for context-specific representation (in contrast to static embeddings) \cite{peters2018deep}.",peters2018deep,2008.07267,A Survey of Active Learning for Text Classification using Deep Neural Networks
text_classification.tex,"Prediction uncertainty (disagreement) \\ \mbox{\cite{zhang2017active}} & CR, MR, SJ, MRL, MUR, DR & CNN & 1.",zhang2017active,2008.07267,A Survey of Active Learning for Text Classification using Deep Neural Networks
text_classification.tex,"Prediction uncertainty (disagreement)\\ \mbox{\cite{siddhant2018deep}} & TQA, MR & SVM, CNN, BiLSTM & Prediction uncertainty (disagreement)\\ \mbox{\cite{lowell2019practical}} & MR, SJ, TQA, CR & SVM, CNN, BiLSTM & 1.",siddhant2018deep;lowell2019practical,2008.07267,A Survey of Active Learning for Text Classification using Deep Neural Networks
text_classification.tex,"Prediction uncertainty (disagreement)\\ \mbox{\cite{prabhu2019sampling}} & SGN, DBP, YHA, YRP, YRF, AGN, ARP, ARF & FTZ, ULMFiT & Prediction uncertainty (entropy)\\ \mbox{\cite{lu2020investigating}} & MRL, MDS, BAG, G13, ACR, SJ, AGN, DBP & SVM & 1.",prabhu2019sampling;lu2020investigating,2008.07267,A Survey of Active Learning for Text Classification using Deep Neural Networks
active_learning.tex,"% The former often use prediction entropy \cite{mackay1992evidence,roy2001toward} as measure of uncertainty, while the latter utilize the disagreement among the single classifiers.","mackay1992evidence,roy2001toward",2008.07267,A Survey of Active Learning for Text Classification using Deep Neural Networks
introduction.tex,"% We suspect this is due to the following reasons: % (1) Many DL models are known to require large amounts of data \cite{zhang2016character-level}, % which is in strong contrast to AL aiming at requiring as little data as possible % (2) there is a whole AL scenario based on artificial data generation, which unfortunately is a lot more challenging for text in contrast to for example images, for which data augmentation is commonly used in classification tasks \cite{wang2017effectiveness}; % (3) NN",zhang2016character-level;wang2017effectiveness,2008.07267,A Survey of Active Learning for Text Classification using Deep Neural Networks
3_Time_Order.tex,"%In contrast to~\cite{chandramouli2009fly} that utilizes punctuations, Timely Dataflow communicates progress information externally of data transmission channels.",chandramouli2009fly,2008.00842,A Survey on the Evolution of Stream Processing Systems
000_all.tex,"Krippendorff's $\alpha$ \citep{krippendorffsalpha}, which is technically a measure of evaluator \textit{disagreement} rather than agreement, allows different levels of disagreement to be taken into account.\footnote{Note that there are other measures that permit evaluator disagreements to be weighted differently.",krippendorffsalpha,2006.14799,Evaluation of Text Generation: A Survey
000_all.tex,"\citet{kan2019neural} presented a \textsc{bert}-based evaluation method called \textbf{\textsc{roberta-sts}} to detect sentences that are logically contradictory or unrelated, regardless whether they are grammatically plausible.",kan2019neural,2006.14799,Evaluation of Text Generation: A Survey
Ackerman-Cybenko-NN_and_Formal_Languages_June-1-2020.tex,"We are not aware of any results concerning the capacity of deep convolutional networks in the context of formal language tasks, however \cite{mer} studied a simple, convolutional networks with max pooling in the IBFP setting.",mer,2006.01338,A Survey of Neural Networks and Formal Languages
survey.tex,"Early non-neural work applied SCL to structure prediction problems with mixed results, i.e., POS~\cite{Blitzer2006} and parsing~\cite{Plank2011}.",Blitzer2006;Plank2011,2006.00632,Neural Unsupervised Domain Adaptation in NLP---A Survey
sw_template.tex,"However, \citet{poerner-etal-2020-e} note that these results might not be directly comparable with others due to a different evaluation protocol.",poerner-etal-2020-e,2006.00575,Neural Entity Linking: A Survey of Models Based on Deep Learning
coling2020.tex,"Overlap & 2,158 &261\\ Subsequence & 1,274 & 72\\ Constituent & 1,004 & 58 %\hline \end{tabular} %\end{table} %\vspace{-2\baselineskip} \caption{Number of premise-hypothesis pairs in an RTE dataset following lexical patterns, spuriously skewed towards \emph{Entailment} %Lexical patterns in hypothesis and premise of an RTE dataset spuriously correlate with the label \cite{mccoy2019right}.} \label{fig:example-correlations} \end{minipage}% \quad \begin{minipage}[b]{0.65\columnwidth} \captionsetup{w",mccoy2019right,2005.14709,Beyond Leaderboards: A survey of methods for revealing weaknesses in Natural Language Inference data and models
