file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
primitive_design.tex,"On the other hand, we could tailor the primitive for better performance in VFL, similar to~\cite{jiang2021flashe}, which re-designed Paillier for the secure aggregation and key distribution operations of HFL.",jiang2021flashe,2304.01829,A Survey on Vertical Federated Learning: From a Layered Perspective,s1547,single_cite_key
3_Background.tex,"On the one hand, more advanced channel estimation methods should be developed to reduce the CSI estimation error\cite{zheng2022survey}; on the other hand, robust optimization algorithms are expected to handle the channel uncertainty.",zheng2022survey,2303.14320,"A Survey on Model-based, Heuristic, and Machine Learning Optimization Approaches in RIS-aided Wireless Networks",s1552,single_cite_key
ArXiV_Survey_QoE_Wireless_Resources_Scheduling_v3.tex,"On the other hand, more variant factors such as motivation, attention level, or users' mood, i.e., emotional factors, also play an important role when addressing the QoE influence factors \citep{bib:human_mood}.",bib:human_mood,1705.07839,A Survey on QoE-oriented Wireless Resources Scheduling,s1554,single_cite_key
sample-manuscript.tex,"Single-View Depth Estimation, on the other hand, involves estimating the depth of a scene from a single image~\cite{mertan2022single,laina2016deeper}.","mertan2022single,laina2016deeper",2309.05658,From Capture to Display: A Survey on Volumetric Video,s1556,all_keys_unresolved
sample-manuscript.tex,"On the other hand, remote rendering can be advantageous for real-time collaboration, cloud gaming, or virtual reality applications where accessing powerful hardware remotely can provide a seamless and immersive experience~\cite{chen2013quality}.",chen2013quality,2309.05658,From Capture to Display: A Survey on Volumetric Video,s1557,single_cite_key
main.tex,"Conversely, inaccuracies imply the generated goal state is fundamentally incorrect, inconsistent with the desired outcome, physically implausible, or exhibits temporal and spatial inconsistencies due to insufficient dynamics modeling~\cite{zhang2025gevrmgoalexpressivevideogeneration}.",zhang2025gevrmgoalexpressivevideogeneration,2507.01925,A Survey on Vision-Language-Action Models: An Action Tokenization Perspective,s1558,single_cite_key
main.tex,"Oat-VLA~\cite{bendikas2025focusing}, on the other hand, pioneers an object-agent-centric tokenization scheme that strategically injects structural inductive biases into visual processing, resulting in an order-of-magnitude compression of vision tokens.",bendikas2025focusing,2510.24795,A Survey on Efficient Vision-Language-Action Models,s1560,single_cite_key
3.2data_sharing.tex,"SDA-FL \cite{sda_fl}, on the other hand, allows each client to individually train a generator, which provides synthetic data for all the clients and mitigates the data heterogeneity among clients during the subsequent FL training.",sda_fl,2307.10655,"A Survey of What to Share in Federated Learning: Perspectives on Model Utility, Privacy Leakage, and Communication Efficiency",s1562,single_cite_key
6_applications.tex,"% In contrast to such methods, which require reference images as input, CAPE \cite{ma2020learning} proposes a generative 3D mesh model conditioned on latents of SMPL pose and clothing type to form the clothing deformation from the SMPL body.",ma2020learning,2401.17807,Advances in 3D Generation: A Survey,s1566,single_cite_key
manuscript.tex,"On the other hand, \cite{zhou2021evaluating} focus specifically on the metrics to quantify the quality of explanation methods, classifying them according to the properties they can measure and the format of explanations (model-based, attribution-based, example-based) they support.",zhou2021evaluating,2110.11168,A Survey on Methods and Metrics for the Assessment of Explainability under the Proposed AI Act,s1568,single_cite_key
manuscript.tex,"%But, according to \cite{mayes2005theories}, fundamental disagreements on the nature of explanation are just of two types, metaphysical and meta-philosophical, and mainly unrelated to the \textit{logical} and \textit{cognitive} structure of explanations.",mayes2005theories,2110.11168,A Survey on Methods and Metrics for the Assessment of Explainability under the Proposed AI Act,s1569,single_cite_key
manuscript.tex,"%This gives room to understandings of \quotes{explanations} that may be complementary in nature, some focusing more on cognition and others on logic.s %Considering that, according to \cite{mayes2005theories}, the most fundamental disagreements are on the metaphysical and meta-philosophical nature of explanations, any quantitative analysis of explainability should focus instead on the logical and cognitive components of it.",mayes2005theories,2110.11168,A Survey on Methods and Metrics for the Assessment of Explainability under the Proposed AI Act,s1570,single_cite_key
6_future_directions.tex,"On the other hand, malicious clients may adjust their update data in order to affect or control the behavior of the final model and gain benefits for themselves~\cite{DBLP:journals/corr/abs-1807-00459}.",DBLP:journals/corr/abs-1807-00459,1909.08329,From Server-Based to Client-Based Machine Learning: A Comprehensive Survey,s1571,single_cite_key
main.tex,"The GAT method, on the other hand, solely considers connectivity between nodes and ignores essential edge information like weights \cite{gong2019exploiting}.",gong2019exploiting,2206.07922,Challenges and Opportunities in Deep Reinforcement Learning with Graph Neural Networks: A Comprehensive review of Algorithms and Applications,s1572,single_cite_key
zsl.tex,"However, \citet{liu:2011-ref58} proposed a latent \gls{svm} formulation for the $p$ function.",liu:2011-ref58,1909.06423,Zero-Shot Action Recognition in Videos: A Survey,s1574,single_cite_key
zsl.tex,"\citet{mettes:2017-ref62}, on the other hand, proposed a method to classify actions without any video example in the training phase.",mettes:2017-ref62,1909.06423,Zero-Shot Action Recognition in Videos: A Survey,s1575,single_cite_key
zsl.tex,"On the other hand, UCF50, an extension of the UCF11 dataset~\citep{liu:2009}, contains 50 categories with a minimum of 100 videos for each action class and a total of 6,676.",liu:2009,1909.06423,Zero-Shot Action Recognition in Videos: A Survey,s1576,single_cite_key
zsl.tex,"There are 16 activities with 50 sequences per class, and the complex motions go beyond simple punctual or repetitive actions in contrast to UCFSports~\citep{rodriguez:2008}, which contains periodic or simple actions such as walking, running, golf-swing or ball-kicking.",rodriguez:2008,1909.06423,Zero-Shot Action Recognition in Videos: A Survey,s1577,single_cite_key
categories.tex,"On the other hand, full belief representations over multiple $\tau$ for each opponent are common in Bayesian reasoning~\citep{Ghavamzadeh:2015jg}.",Ghavamzadeh:2015jg,1707.09183,A Survey of Learning in Multiagent Environments: Dealing with Non-Stationarity,s1578,single_cite_key
main.tex,"Somewhat contradictorily, \citet{agarwala2021one} found theoretically and empirically that a single monolithic network is capable of learning multiple highly varied tasks.",agarwala2021one,2207.07730,How to Reuse and Compose Knowledge for a Lifetime of Tasks: A Survey on Continual Learning and Functional Composition,s1583,single_cite_key
Model.tex,"On the other hand, side-chain \cite{back2014enabling}, is completely independent blockchain which runs in parallel to the main chain and maintains a link to the main chain.",back2014enabling,2007.06022,Blockchain for the Internet of Vehicles towards Intelligent Transportation Systems: A Survey,s1590,single_cite_key
17_future_direction.tex,"On the other hand, people have clear goals when studying social media data, such as controversy detection~\citep{benslimane2022text}, rumor detection~\citep{takahashi2012rumor,hamidian2019rumor}, misinformation and dis-information detection~\citep{di2021fake}, or studying the dynamics of the system~\citep{kipf2018neural,luo2023graph,luo2023hope}.","benslimane2022text;takahashi2012rumor,hamidian2019rumor;di2021fake;kipf2018neural,luo2023graph,luo2023hope",2304.05055,A Comprehensive Survey on Deep Graph Representation Learning,s1591,likely_latex_artifact
6_graph_pooling.tex,"On the other hand, it measures the global importance of a node according to the significance of its one-hop neighborhood in the whole graph, \begin{equation} \hat{\mathbf{X}} = \mathbf{D}^{-1} \mathbf{A}\mathbf{X}, \mathbf{Z}^g = \operatorname{softmax} \left(\hat{\mathbf{X}} \mathbf{p} \right), \end{equation} where $\mathbf{p}$ is a learnable and globally shared projector vector, similar to the aforementioned gPool~\citep{gao2019graph}.",gao2019graph,2304.05055,A Comprehensive Survey on Deep Graph Representation Learning,s1593,single_cite_key
13_molecular_generation.tex,"On the other hand, existing models have heavily relied on expert-crafted metrics to evaluate the quality of the generated molecules, such as QED and Vina~\citep{eberhardt2021autodock}, rather than actual wet lab experiments.",eberhardt2021autodock,2304.05055,A Comprehensive Survey on Deep Graph Representation Learning,s1594,single_cite_key
legal-background.tex,"A work must be, on the hand, sufficiently original (an own intellectual creation representing the person’s personality) and, on the other hand, be an expression of such originality (identifiable with sufficient precision and objectivity)~\cite{Levola2009}.",Levola2009,2404.02309,A Survey of Web Content Control for Generative AI,s1596,single_cite_key
recent-adhoc-standards.tex,"Search Engine bots such as Googlebot and Bingbot, on the other hand, are generally more welcomed by webmasters~\cite{Dinzinger2024}.",Dinzinger2024,2404.02309,A Survey of Web Content Control for Generative AI,s1597,single_cite_key
Manuscript.tex,"On the other hand, truncation may lead to an increased training expense \cite{lyu2022accelerating} because the extra network needs to learn $p(t^\prime)$ as accurately as possible.",lyu2022accelerating,2306.04542,On the Design Fundamentals of Diffusion Models: A Survey,s1598,single_cite_key
main_v3.tex,RelationTrack \cite{yu2022relationtrack} is another method that attempts to alleviate the contradiction between detection and Re-ID tasks.,yu2022relationtrack,2205.10766,Recent Advances in Embedding Methods for Multi-Object Tracking: A Survey,s1599,single_cite_key
manuscript.tex,"On the other hand, industrial machines use a detection algorithm to ensure production safety \cite{machineMonitor2020}.",machineMonitor2020,2207.09092,IoT Anomaly Detection Methods and Applications: A Survey,s1600,single_cite_key
manuscript.tex,"On the other hand, the convolutional neural network (CNN) and autoencoder (AE) prefer non-sequential data types, such as image input \cite{healthcare2016}.",healthcare2016,2207.09092,IoT Anomaly Detection Methods and Applications: A Survey,s1601,single_cite_key
manuscript.tex,"On the other hand, the C-LSTM model \cite{CLSTM2020} consists of CNN, LSTM-based AE, and deep neural network (DNN) for anomaly detection.",CLSTM2020,2207.09092,IoT Anomaly Detection Methods and Applications: A Survey,s1602,single_cite_key
4_survey_discussion.tex,"In contrast to Pushkarev et al.~\cite{Pushkarev_DQSurvey_2010}, who did not find any tool that supports DQ monitoring, we clearly identified the existence of this feature, as shown in Table~\ref{tab:survey_cdqm}.",Pushkarev_DQSurvey_2010,1907.08138,A Survey of Data Quality Measurement and Monitoring Tools,s1603,single_cite_key
2_methodology.tex,"In contrast to our survey, were the focus is on the actual DQ measurement functionalities, the comparison in~\cite{GaoEtAl_BigDataQA_2016} includes mainly technical features like the supported operating system and data sources, as well as a limited list of 4 basic data validation functions.",GaoEtAl_BigDataQA_2016,1907.08138,A Survey of Data Quality Measurement and Monitoring Tools,s1604,single_cite_key
3_dqbackground.tex,Hinrichs~\cite{Hinrichs_2002} assumes for his proposed consistency metric that domain knowledge is encoded into rules and excludes contradictions within the rules and fuzzy or probabilistic assumptions.,Hinrichs_2002,1907.08138,A Survey of Data Quality Measurement and Monitoring Tools,s1605,single_cite_key
main.tex,"On the other hand, counterfactual reasoning aims to predict an individual's outcome under different circumstances \cite{liu2022practical}.",liu2022practical,2306.04139,A Comprehensive Survey on Generative Diffusion Models for Structured Data,s1607,single_cite_key
jimaging-2310347.tex,"On the other hand, the number of studies using diffusion models has drastically increased starting from 2022, and these models have shown particular potential for synthesizing high-quality images with good mode coverage \cite{kazerouni2022diffusion}.",kazerouni2022diffusion,2307.13125,Deep Learning Approaches for Data Augmentation in Medical Imaging: A Review,s1609,single_cite_key
methodology.tex,"To compare BCS with non-BCS development, the survey asked the respondents (Q13 in Table~\ref{table:survey_questions}) to rate their agreements for 16 statements on a 5-point Likert scale from `Strongly disagree' to `Strongly agree.' These statements (`Statement' column in Table~\ref{table:comparison}) were adopted from a prior SE survey at Microsoft (Section~\ref{ms-study}) to assess the differences between the game and non-game development~\cite{murphy2014cowboys}.",murphy2014cowboys,1811.04169,"Understanding the Motivations, Challenges and Needs of Blockchain Software Developers: A Survey",s1610,single_cite_key
results.tex,"The leftmost bar indicates `Strongly disagree,' the middle bar indicates `Neutral,' and the rightmost bar indicates `Strongly agree.' We do not plot the ratings from the Microsoft developers since a prior publication reports those~\cite{murphy2014cowboys}.",murphy2014cowboys,1811.04169,"Understanding the Motivations, Challenges and Needs of Blockchain Software Developers: A Survey",s1612,single_cite_key
intro.tex,"On the other hand, the blockchain technology that runs Bitcoin could prove to be much more significant~\cite{swan2015blockchain}, as a blockchain can record transactions between two parties efficiently and in a verifiable and permanent way; thus eliminating the need for the third party in the middle.",swan2015blockchain,1811.04169,"Understanding the Motivations, Challenges and Needs of Blockchain Software Developers: A Survey",s1613,single_cite_key
arxiv.tex,"On the other hand, it is conceivable that feature multiplicity may make predict/control discrepancies especially likely\footnote{See also \cite{marks2024whats} for a related discussion; we return to ideas from that essay in a subsequent section.}.",marks2024whats,2407.14662,Relational Composition in Neural Networks: A Survey and Call to Action,s1614,single_cite_key
Channel_Estimation.tex,"Unlike \cite{anton2019learning, ramon2005beamforming, long2018data}, in which the classification problem is considered, the DNN in \cite{alkhateeb2018deep} is trained to predict the achievable rates corresponding to multiple precoders in the codebook $\mathcal{F}$, allowing the one with the highest predicted rate to be chosen for application.","anton2019learning, ramon2005beamforming, long2018data;alkhateeb2018deep",2008.08264,Intelligent Radio Signal Processing: A Survey,s1615,all_keys_unresolved
Channel_Estimation.tex,"On the other hand, a hierarchical learning algorithm was proposed to avoid convergence to local optima during the training of the NN \cite{neumann2018learning}.",neumann2018learning,2008.08264,Intelligent Radio Signal Processing: A Survey,s1616,single_cite_key
5-countermeasures.tex,"On the other hand, an adversarial training strategy with dynamic regularization is proposed to perturb the input features~\cite{feng2019graph-adversarial-training}.",feng2019graph-adversarial-training,2003.00653,"Adversarial Attacks and Defenses on Graphs: A Review, A Tool and Empirical Studies",s1617,single_cite_key
main.tex,"For instance, optimizing the sparsity of a counterfactual explanation is often at odds with maximizing its closeness to the instance of interest, %minimizing its penalty, as shown by~\cite{laugel2018} for instance.",laugel2018,2305.05840,Achieving Diversity in Counterfactual Explanations: a Review and Discussion,s1618,single_cite_key
double.tex,"On the other hand, Razavian \emph{et al.} \cite{razavian2016paper} also uses the intermediate descriptors after max-pooling as region descriptors.",razavian2016paper,1608.01807,SIFT Meets CNN: A Decade Survey of Instance Retrieval,s1620,single_cite_key
template.tex,"On the other hand, dynamic inputs give hypernets adaptability to new conditions unknown during training \cite{balavzevic2019hypernetwork}.",balavzevic2019hypernetwork,2306.06955,A Brief Review of Hypernetworks in Deep Learning,s1622,single_cite_key
samplepaper.tex,"Boosting, on the other hand, trains models sequentially, where each new model attempts to correct the errors made by its predecessors \cite{freund1997decision}.",freund1997decision,2312.05589,A Review of Hybrid and Ensemble in Deep Learning for Natural Language Processing,s1623,single_cite_key
main.tex,"Human-robot-interaction on the other hand is more subjective and evaluated under different criteria \cite{young_evaluating_2011}, making joint datasets or evaluations difficult.",young_evaluating_2011,2106.11650,A Survey on Human-aware Robot Navigation,s1625,single_cite_key
main.tex,"\\ In contrast to Active Perception, Active Learning \cite{settles_active_2010} in a robotic context is more concerned with exploiting ``movement"" (as in, the ability to actively influence the input) during training, enabling the agent to intelligently choose what datapoints to exploit next.",settles_active_2010,2106.11650,A Survey on Human-aware Robot Navigation,s1626,single_cite_key
main.tex,\cite{CHARALAMPOUS2016261} on the other hand use a more complex approach where human activity is determined by a deep learning module.,CHARALAMPOUS2016261,2106.11650,A Survey on Human-aware Robot Navigation,s1629,single_cite_key
adversarial-learning-GAN-survey_for_arxiv.tex,"On the other hand, the adversary is the spammer who in addition to generating spam email, also tries to add, remove or alter certain words or characters in the email text~\cite{Dalvi04} so that it can disguise non-spam email as spam, and vice-versa.",Dalvi04,1912.02258,A Survey of Game Theoretic Approaches for Adversarial Machine Learning in Cybersecurity Tasks,s1630,single_cite_key
adversarial-learning-GAN-survey_for_arxiv.tex,"On the other hand, too much perturbation takes the perturbed example far across the decision boundary, the classifier does not classify it correctly, but the excessively perturbed example appears as nonsense or rubbish~\cite{Goodfellow14-1} to a human who can easily discern it as an adversarially perturbed example.",Goodfellow14-1,1912.02258,A Survey of Game Theoretic Approaches for Adversarial Machine Learning in Cybersecurity Tasks,s1631,single_cite_key
main.tex,"This is in contrast to attacks like the FGSM~\citep{43405} (see Section~\ref{FGSM}) that modify most, if not all, input features.",43405,1911.05268,Adversarial Examples in Modern Machine Learning: A Review,s1632,single_cite_key
main.tex,"%----% \begin{algorithm}[h] \caption{ZOO-Adam~\citep{Chen:2017:ZZO:3128572.3140448}} \label{alg:zoo_adam} \begin{algorithmic} \STATE {\bfseries Input:} original input $x \in \mathbb{R}^n$, model $f$, learning rate $\alpha$, Adam hyper-parameters $\beta_1, \beta_2, \epsilon$ \STATE {\bfseries Output:} adversarial input $x'$ \STATE {\bfseries Initialize:} first-moment vector estimate for Adam $m \leftarrow \{0,...,0\}^n$, second-moment vector estimate for Adam $v \leftarrow \{0,...,0\}^n$, per-coo",Chen:2017:ZZO:3128572.3140448,1911.05268,Adversarial Examples in Modern Machine Learning: A Review,s1633,single_cite_key
5_reliable_output.tex,"Conversely, CP-based methods~\cite{shafer2008tutorial} have emerged as scalable, efficient, and model-agnostic alternatives for uncertainty estimation.",shafer2008tutorial,2402.05355,A Survey on Safe Multi-Modal Learning System,s1635,single_cite_key
04-synthDataUsage.tex,"On the other hand, MIPGAN \cite{zhang2021mipgan} is a StyleGAN based model that utilizes perceptual and identity losses to generate morphed faces.",zhang2021mipgan,2208.09191,Synthetic Data in Human Analysis: A Survey,s1637,single_cite_key
bare_jrnl_compsoc.tex,"However, \citet{liu2022meta} discovered that synthetic data generated by dataset distillation are still heterogeneous.",liu2022meta,2301.05603,A Comprehensive Survey of Dataset Distillation,s1638,single_cite_key
RG16-arxiv.tex,"For some researchers, the previous notion of evangelists corresponds to {\em mass media} users, keeping the name {\em evangelists} to well connected opinion leaders, in contrast to normal users or {\em grassroots}~\cite{CBHG12}.",CBHG12,1508.07951,Measuring user influence on Twitter: A survey,s1640,single_cite_key
RG16-arxiv.tex,"On the other hand, Sun et al.~\cite{SZL13} define six measures based on effective audience for each user.",SZL13,1508.07951,Measuring user influence on Twitter: A survey,s1641,single_cite_key
RG16-arxiv.tex,"On the other hand, the {\em IDM-CTMP (Information Diffusion Model based on Continuous-Time Markov Process) model}~\cite{LPLSLX14} is a dynamic information propagation model, based on continuous-time Markov process, to predict influential users in a dynamic and continuous way over time.",LPLSLX14,1508.07951,Measuring user influence on Twitter: A survey,s1642,single_cite_key
main.tex,"Jiang et al.'s Spatial and Language-Temporal Attention (SLTA) \cite{jiang2019cross}, on the other hand, makes use of the object information in the video .",jiang2019cross,2104.00234,A Survey on Natural Language Video Localization,s1643,single_cite_key
main.tex,"In contrast to WS-DEC \cite{duan2018weakly} , Mithun et al.",duan2018weakly,2104.00234,A Survey on Natural Language Video Localization,s1644,single_cite_key
main_latest.tex,"In contrast to the above works, where latent space is obtained by compressing the original image, DiffIR \citep{xia2023diffir} exploits the latent-wise diffusion model to generate the compact IR priors, which guides dynamic transformer-based restoration network (DIRformer) to achieve better restoration.",xia2023diffir,2308.09388,Diffusion Models for Image Restoration and Enhancement: A Comprehensive Survey,s1645,single_cite_key
main_latest.tex,"In contrast to methods that directly generate restored images with a diffusion model, DiffIR \citep{xia2023diffir} utilizes a diffusion model to learn degradation priors, incorporating a conditioned transformer to restore images based on these priors.",xia2023diffir,2308.09388,Diffusion Models for Image Restoration and Enhancement: A Comprehensive Survey,s1647,single_cite_key
main_latest.tex,"On the other hand, although DPS \citep{dps} achieves restorations with perceptual quality, its fidelity is not high.",dps,2308.09388,Diffusion Models for Image Restoration and Enhancement: A Comprehensive Survey,s1648,single_cite_key
introduction.tex,"On the other hand, end-users fear software variability and stick to default configurations~\cite{DBLP:conf/sigsoft/XuJFZPT15,zheng2007} that may be sub-optimal (\textit{e.g.}, the software system will run very slowly) or simply inadequate (\textit{e.g.}, the quality of the output will be terrible).","DBLP:conf/sigsoft/XuJFZPT15,zheng2007",1906.03018,Learning Software Configuration Spaces: A Systematic Literature Review,s1649,all_keys_unresolved
introduction.tex,"On the other hand, end-users fear software variability and stick to default configurations~\cite{DBLP:conf/sigsoft/XuJFZPT15} that may be sub-optimal (e.g., the software system will run very slowly) or simply inadequate (e.g., the quality of he output will be terrible).""} %(\textit{e.g.}, execution time, throughput, workload, response time, cost, energy consumption) % However, an accurate prediction of unmeasured configuration %performance analysis % is usually a non-trivial undertaking process ",DBLP:conf/sigsoft/XuJFZPT15,1906.03018,Learning Software Configuration Spaces: A Systematic Literature Review,s1650,single_cite_key
main.tex,"In contrast to the above mentioned ensemble models, which are efficient but require heavily-tuned manual data augmentation for successful domain alignment, Choi~\etal~\cite{ChoiICCV19SelfEnsemblingGANBasedDataAugmentationDASemSegm} propose a self-ensembling framework which deploys a target-guided GAN-based data augmentation with spectral normalization.",ChoiICCV19SelfEnsemblingGANBasedDataAugmentationDASemSegm,2112.03241,Unsupervised Domain Adaptation for Semantic Image Segmentation: a Comprehensive Survey,s1652,single_cite_key
main.tex,"As described in \cite{SaitoICCV21TuneItTheRightWayUnsupervisedValidationDASoftNeighborhoodDensity}, many methods do hyper-parameter optimization using the risk on the target domain, which contradicts the core assumption of UDA; in many papers, a clear description about how the final model has been selected for evaluation is often missing, making the comparisons between different methods rather questionable.",SaitoICCV21TuneItTheRightWayUnsupervisedValidationDASoftNeighborhoodDensity,2112.03241,Unsupervised Domain Adaptation for Semantic Image Segmentation: a Comprehensive Survey,s1653,single_cite_key
dml_algorithms.tex,"It tries to optimize a two-term error function that penalizes, on the one hand, large distance between each sample and its \emph{target neighbors}, and on the other hand, small distances between different-class samples.\\ \acs{NCA} & \citet{nca} & \ref{desc:nca} & An algorithm aimed at improving the accuracy of the $k$-neighbors classifier, by optimizing the expected \emph{leave-one-out} accuracy for the nearest neighbor classification.",nca,1812.05944,"A Tutorial on Distance Metric Learning: Mathematical Foundations, Algorithms, Experimental Analysis, Prospects and Challenges (with Appendices on Mathematical Background and Detailed Algorithms Explanation)",s1654,single_cite_key
major_JCC.tex,"Partial offloading, on the other hand, utilizes a data-partition model where tasks generated by users are independent on a bit-wise level \cite{CMM19-TCOM}.",CMM19-TCOM,2403.17400,A Survey on Resource Management in Joint Communication and Computing-Embedded SAGIN,s1655,single_cite_key
4.2BlackBoxAttacks.tex,"On the other hand, for those adversarial attacks like~\cite{lucas2021malware,fang2019evading,fang2020deepdetectnet,li2021irl,castro2019armed,ceschin2019shallow,song2020automatic,castro2019aimed}, they are verified not only for the executability, but also verified experimentally whether the generated adversarial PE malware keeps the same maliciousness as the original PE malware, which is strongly recommended and advocated in our opinion.","lucas2021malware,fang2019evading,fang2020deepdetectnet,li2021irl,castro2019armed,ceschin2019shallow,song2020automatic,castro2019aimed",2112.12310,Adversarial Attacks against Windows PE Malware Detection: A Survey of the State-of-the-Art,s1656,likely_latex_artifact
main.tex,"On the other hand, various molecular data types may provide insights into genetic mutations and epigenetic changes.} \label{fig:three graphs} \end{figure} \subsection{Data Modalities in Oncology} \label{Data Modalities in Oncology} A data \emph{modality} represents the expression of an entity or a particular form of sensory perception, such as the characters' visual actions, sounds of spoken dialogues, or the background music \cite{MultimodalClassification}.",MultimodalClassification,2303.06471,Multimodal Data Integration for Oncology in the Era of Deep Neural Networks: A Review,s1657,single_cite_key
6-backup.tex,"Conversely, learning representations tailored for VAD through self-supervised learning~\cite{Assran2023SelfSupervisedLF} may unleash the potential of large-scale data, especially in data modalities like point clouds, where pre-trained models may lack robustness.",Assran2023SelfSupervisedLF,2401.16402,"A Survey on Visual Anomaly Detection: Challenge, Approach, and Prospect",s1659,single_cite_key
6-backup.tex,"CFM~\cite{CFM}, on the other hand, endeavors to align the representations of the two modalities via projection, utilizing regression errors for AD during test time.",CFM,2401.16402,"A Survey on Visual Anomaly Detection: Challenge, Approach, and Prospect",s1662,single_cite_key
3-review.tex,"In contrast to the image domain, where numerous effective off-the-shelf pretrained models can serve as feature extractors, pretrained point cloud neural networks lack robustness~\cite{3DST}.",3DST,2401.16402,"A Survey on Visual Anomaly Detection: Challenge, Approach, and Prospect",s1663,single_cite_key
3-review.tex,"On the other hand, CPMF~\cite{CPMF} transforms point clouds into multi-view depth images, enabling the use of established pretrained image models for point cloud feature extraction.",CPMF,2401.16402,"A Survey on Visual Anomaly Detection: Challenge, Approach, and Prospect",s1664,single_cite_key
3-review.tex,"Continual VAD~\cite{UCAD}, on the other hand, endeavors to enhance VAD models with gradually accessible novel data.",UCAD,2401.16402,"A Survey on Visual Anomaly Detection: Challenge, Approach, and Prospect",s1665,single_cite_key
mir-article.tex,"In contrast to other methods that attempt to reconstruct abnormal images into normal images, Bauer~\cite{bauer2022self} proposes reconstructing the abnormal areas of the image so that they deviate from the original image's appearance.",bauer2022self,2301.11514,Deep Industrial Image Anomaly Detection: A Survey,s1666,single_cite_key
mir-article.tex,"In contrast to classical reconstruction-based methods, Ristea~\textit{et al.}~\cite{ristea2022self} propose integrating reconstruction-based functionality into a Self-Supervised Predictive Architectural Building Block (SSPCAB).",ristea2022self,2301.11514,Deep Industrial Image Anomaly Detection: A Survey,s1667,single_cite_key
main.tex,"Conversely, the public key is derived from the private key through elliptic curve multiplication \cite{bos2014elliptic} and is publicly viewable across the network.",bos2014elliptic,2404.04841,"Unveiling Decentralization: A Comprehensive Review of Technologies, Comparison, Challenges in Bitcoin, Ethereum, and Solana Blockchain",s1669,single_cite_key
sample-authordraft.tex,"\cite{lee2021study}, on the other hand, requires users to have interactive behaviors such as pruning trees.",lee2021study,2209.14645,"Reducing Stress and Anxiety in the Metaverse: A Systematic Review of Meditation, Mindfulness and Virtual Reality",s1670,single_cite_key
sample-authordraft.tex,"However, content that is too interesting for positive thinking can distract the user's attention, which is contrary to the design goal of the system~\cite{roo2017inner}.",roo2017inner,2209.14645,"Reducing Stress and Anxiety in the Metaverse: A Systematic Review of Meditation, Mindfulness and Virtual Reality",s1671,single_cite_key
template.tex,"In \cite{kidambi}, the method only punishes the reward function if the disagreement of the ensemble is above a threshold.",kidambi,2303.11191,A Survey of Demonstration Learning,s1672,single_cite_key
main.tex,"\par On the other hand, some people argue that identifying novel classes \cite{bishop1994novelty, abati2018and, perera2019learning}, discovering outliers \cite{ritter1997outliers, xia2015learning, you2017provable} and detecting anomalies \cite{chalapathy2017robust, golan2018deep, sabokrou2018adversarially} sometimes can solve the OSR problem \cite{bodesheim2015local, lazzaretti2016novelty, schultheiss2017finding}.","bishop1994novelty, abati2018and, perera2019learning;ritter1997outliers, xia2015learning, you2017provable;chalapathy2017robust, golan2018deep, sabokrou2018adversarially;bodesheim2015local, lazzaretti2016novelty, schultheiss2017finding",2109.00893,A Survey on Open Set Recognition,s1674,likely_latex_artifact
main.tex,"This study which considers deep representation learning is similar to \cite{zhang2016sparse} in terms of sharing the idea of reconstruction-based representation learning; however, \cite{zhang2016sparse} uses a single layer linear representation.",zhang2016sparse;zhang2016sparse,2109.00893,A Survey on Open Set Recognition,s1675,single_cite_key
main.tex,"% However, \cite{miccai24/nnU-Net_revisit} noticed validation pitfalls in medical image segmentation.",miccai24/nnU-Net_revisit,2404.18861,Visual Mamba: A Survey and New Outlooks,s1676,single_cite_key
main.tex,"Although the causality is naturally suitable for autoregressive models in sequential vision tasks~\cite{arxiv24/ARM}, it contradicts the nature of spatial images, resulting in a fundamental mismatch between Mamba-based architectures and common visual tasks.",arxiv24/ARM,2404.18861,Visual Mamba: A Survey and New Outlooks,s1677,single_cite_key
06_offline_approach.tex,"In contrast to random negative sampling in paper~\cite{DBLP:conf/uai/RendleFGS09}, they propose to select similar (from the same category) but negative items with an increased probability, so that less similar (not from the same category) items are not pushed too far away from the user in the embedding space.",DBLP:conf/uai/RendleFGS09,2212.14464,Result Diversification in Search and Recommendation: A Survey,s1678,single_cite_key
datasets.tex,"On the other hand, datasets recorded on the water surface primarily focus on object detection tasks~\cite{MODS2022}.",MODS2022,2308.07050,Survey on video anomaly detection in dynamic scenes with moving cameras,s1679,single_cite_key
Deep_Learning_Survey.tex,"ViTs, on the other hand, are devoid of these biases, allowing them to capture a broader and more global set of relationships at the expense of more difficult data training \cite{Raghu2021}.",Raghu2021,2211.06004,A Comprehensive Survey of Transformers for Computer Vision,s1680,single_cite_key
template.tex,"However, \cite{Friedman_Schuster_2010} still results in a large amount of noise.",Friedman_Schuster_2010,2211.10708,A Survey on Differential Privacy with Machine Learning and Future Outlook,s1681,single_cite_key
1_DNNforPDE.tex,"%\cite{UhlmannG2020CNNinPhaseSpace}, \subsection{Utilization of NOs} In contrast to the approaches treating PDEs as training constraints, utilization of the NO methodology is still in its infancy.",UhlmannG2020CNNinPhaseSpace,2211.05567,Partial Differential Equations Meet Deep Neural Networks: A Survey,s1683,single_cite_key
