sentence_id,file,sentence,cited_keys,survey_arxiv_id,survey_title,cited_keys_split,n_cited_keys,n_resolved,resolved_titles,resolved_authors,resolved_years,resolved_abstracts,resolved_context,resolution_source
s0026,sec_litwriting.tex,"\citet{wang2024charxiv} show that performance on natural arXiv charts collapses under mild stress tests and that the strongest models trail human accuracy by a wide margin, while \citet{wang2025charthal} document severe hallucination specifically when a question concerns information absent from or contradictory to the chart, with leading proprietary models scoring far below usable thresholds.",wang2024charxiv;wang2025charthal,2608.05179,Autonomous Research Agents: A Survey of AI Scientists and the Verification Gap,wang2024charxivwang2025charthal,2,2,CharXiv: Charting Gaps in Realistic Chart Understanding in Multimodal LLMsChartHal: A Fine-grained Framework Evaluating Hallucination of Large Vision Language Models in Chart Understanding,"Wang, Zirui and Xia, Mengzhou and He, Luxi and Chen, Howard and Liu, Yitao and Zhu, Richard and Liang, Kaiqu and Wu, Xindi and Liu, Haotian and Malladi, Sadhika and Chevalier, Alexis and Arora, Sanjeev and Chen, DanqiWang, Xingqi and Cui, Yiming and Yao, Xin and Wang, Shijin and Hu, Guoping and Qin, Xiaoyu",20242025,,"wang2024charxiv, title={CharXiv: Charting Gaps in Realistic Chart Understanding in Multimodal LLMs}, author={Wang, Zirui and Xia, Mengzhou and He, Luxi and Chen, Howard and Liu, Yitao and Zhu, Richard and Liang, Kaiqu and Wu, Xindi and Liu, Haotian and Malladi, Sadhika and Chevalier, Alexis and Arora, Sanjeev and Chen, Danqi}, journal={arXiv preprint arXiv:2406.18521}, year={2024}wang2025charthal, title={ChartHal: A Fine-grained Framework Evaluating Hallucination of Large Vision Language Models in Chart Understanding}, author={Wang, Xingqi and Cui, Yiming and Yao, Xin and Wang, Shijin and Hu, Guoping and Qin, Xiaoyu}, journal={arXiv preprint arXiv:2509.17481}, year={2025}",bibbib
s0030,sn-article.tex,"A representative example is the failure mode in multi-agent debate for verifiable reasoning (including mathematical reasoning) where agents flip from initially correct to incorrect answers after observing peers, prioritizing agreement over challenging persuasive but flawed reasoning; this collapse of productive disagreement can drive the collective to converge on a logically incorrect consensus despite sufficient individual capability to solve the task \citep{yao2025peacemaker,wynn2025talk}.","yao2025peacemaker,wynn2025talk",2606.28450,LLM agents security duality: a comprehensive survey of self-security and empowered cybersecurity,yao2025peacemakerwynn2025talk,2,2,Peacemaker or Troublemaker: How Sycophancy Shapes Multi-Agent DebateTalk Isn't Always Cheap: Understanding Failure Modes in Multi-Agent Debate,"Yao, Binwei and Shang, Chao and Du, Wanyu and He, Jianfeng and Lian, Ruixue and Zhang, Yi and Su, Hang and Swamy, Sandesh and Qi, YanjunWynn, Andrea and Satija, Harsh and Hadfield, Gillian",20252025,,"yao2025peacemaker, title={Peacemaker or Troublemaker: How Sycophancy Shapes Multi-Agent Debate}, author={Yao, Binwei and Shang, Chao and Du, Wanyu and He, Jianfeng and Lian, Ruixue and Zhang, Yi and Su, Hang and Swamy, Sandesh and Qi, Yanjun}, journal={arXiv preprint}, eprint={2509.23055}, archivePrefix={arXiv}, year={2025}wynn2025talk, title={Talk Isn't Always Cheap: Understanding Failure Modes in Multi-Agent Debate}, author={Wynn, Andrea and Satija, Harsh and Hadfield, Gillian}, journal={arXiv preprint}, eprint={2509.05396}, archivePrefix={arXiv}, year={2025}",bibbib
s0032,sn-article.tex,"In contrast to rule-based and playbook-driven defense pipelines that automate predefined procedures \citep{kokulu2019matched,stevens2022ready}, LLM agents enable a closed-loop defender that gathers evidence, plans, invokes tools, and revises decisions over multi-step trajectories \citep{li2025sok}.","kokulu2019matched,stevens2022ready;li2025sok",2606.28450,LLM agents security duality: a comprehensive survey of self-security and empowered cybersecurity,kokulu2019matchedstevens2022readyli2025sok,3,3,Matched and mismatched SOCs: A qualitative study on security operations center issuesHow ready is your ready? assessing the usability of incident response playbook frameworksSok: Towards effective automated vulnerability repair,"Kokulu, Faris Bugra and Soneji, Ananta and Bao, Tiffany and Shoshitaishvili, Yan and Zhao, Ziming and Doup{\'e}, Adam and Ahn, Gail-JoonStevens, Rock and Votipka, Daniel and Dykstra, Josiah and Tomlinson, Fernando and Quartararo, Erin and Ahern, Colin and Mazurek, Michelle LLi, Ying and Shezan, Faysal Hossain and Wei, Bomin and Wang, Gang and Tian, Yuan",201920222025,,"kokulu2019matched, title={Matched and mismatched SOCs: A qualitative study on security operations center issues}, author={Kokulu, Faris Bugra and Soneji, Ananta and Bao, Tiffany and Shoshitaishvili, Yan and Zhao, Ziming and Doup{\'e}, Adam and Ahn, Gail-Joon}, booktitle={Proceedings of the 2019 ACM SIGSAC conference on computer and communications security}, pages={1955--1970}, year={2019}stevens2022ready, title={How ready is your ready? assessing the usability of incident response playbook frameworks}, author={Stevens, Rock and Votipka, Daniel and Dykstra, Josiah and Tomlinson, Fernando and Quartararo, Erin and Ahern, Colin and Mazurek, Michelle L}, booktitle={Proceedings of the 2022 CHI Conference on Human Factors in Computing Systems}, pages={1--18}, year={2022}li2025sok, title={Sok: Towards effective automated vulnerability repair}, author={Li, Ying and Shezan, Faysal Hossain and Wei, Bomin and Wang, Gang and Tian, Yuan}, journal={arXiv preprint arXiv:2501.18820}, year={2025}",bibbibbib
s0033,03_formula_taxonomy.tex,"\\ \tabrowrule Gates, weights, and adaptive objectives \citep{tip2026,scope2026,stableopd2026} & Change where or how strongly feedback is used; actionability may depend on positions, trajectories, entropy, disagreement, or correctness gates.","tip2026,scope2026,stableopd2026",2606.22793,A Formula-Driven Survey and Research Agenda for On-Policy Distillation,tip2026scope2026stableopd2026,3,3,TIP: Token Importance in On-Policy DistillationSCOPE: Signal-Calibrated On-Policy Distillation Enhancement with Dual-Path Adaptive WeightingDemystifying OPD: Length Inflation and Stabilization Strategies for Large Language Models,"Xu, Yuanda and Sang, Hejian and Zhou, Zhengze and He, Ran and Wang, Zhipeng and Geramifard, AlborzZheng, Binbin and Ma, Xing and Liang, Yiheng and Ruan, Jingqing and Fu, Xiaoliang and Lin, Kepeng and Zhu, Benchang and Zeng, Ke and Cai, XunliangLuo, Feng and Chuang, Yu-Neng and Wang, Guanchu and Xu, Zicheng and Han, Xiaotian and Zhang, Tianyi and Braverman, Vladimir",202620262026,,"tip2026, title = {TIP: Token Importance in On-Policy Distillation}, author = {Xu, Yuanda and Sang, Hejian and Zhou, Zhengze and He, Ran and Wang, Zhipeng and Geramifard, Alborz}, journal = {arXiv preprint arXiv:2604.14084}, year = {2026}, url = {https://arxiv.org/abs/2604.14084}scope2026, title = {SCOPE: Signal-Calibrated On-Policy Distillation Enhancement with Dual-Path Adaptive Weighting}, author = {Zheng, Binbin and Ma, Xing and Liang, Yiheng and Ruan, Jingqing and Fu, Xiaoliang and Lin, Kepeng and Zhu, Benchang and Zeng, Ke and Cai, Xunliang}, journal = {arXiv preprint arXiv:2604.10688}, year = {2026}, url = {https://arxiv.org/abs/2604.10688}stableopd2026, title = {Demystifying OPD: Length Inflation and Stabilization Strategies for Large Language Models}, author = {Luo, Feng and Chuang, Yu-Neng and Wang, Guanchu and Xu, Zicheng and Han, Xiaotian and Zhang, Tianyi and Braverman, Vladimir}, journal = {arXiv preprint arXiv:2604.08527}, year = {2026}, url = {https://arxiv.org/abs/2604.08527}",bibbibbib
s0034,appendix.tex,"& Entropy or disagreement token selection, correctness routing, trust filtering, trajectory filtering, on/off-policy switching \citep{tip2026,scope2026,tropd2026,fireopd2026,peng2025adaswitch}.","tip2026,scope2026,tropd2026,fireopd2026,peng2025adaswitch",2606.22793,A Formula-Driven Survey and Research Agenda for On-Policy Distillation,tip2026scope2026tropd2026fireopd2026peng2025adaswitch,5,5,"TIP: Token Importance in On-Policy DistillationSCOPE: Signal-Calibrated On-Policy Distillation Enhancement with Dual-Path Adaptive WeightingTrust Region On-Policy DistillationFilter, Then Reweight: Rethinking Optimization Granularity in On-Policy Distillation{AdaSwitch}: Balancing Exploration and Guidance in Knowledge Distillation via Adaptive Switching","Xu, Yuanda and Sang, Hejian and Zhou, Zhengze and He, Ran and Wang, Zhipeng and Geramifard, AlborzZheng, Binbin and Ma, Xing and Liang, Yiheng and Ruan, Jingqing and Fu, Xiaoliang and Lin, Kepeng and Zhu, Benchang and Zeng, Ke and Cai, XunliangXing, Xingrun and Wang, Haoqing and Gao, Boyan and Li, Ziheng and Tang, YehuiLi, Yuying and Zheng, Leqi and Yu, Yongzi and Zhou, Wenrui and Zhong, Xuchang and Hu, Xing and Jin, Jing and Yuan, Hangjie and Feng, TaoPeng, Jingyu and Wang, Maolin and Cai, Hengyi and Li, Yuchen and Zhang, Kai and Wang, Shuaiqiang and Yin, Dawei and Zhao, Xiangyu",20262026202620262025,,"tip2026, title = {TIP: Token Importance in On-Policy Distillation}, author = {Xu, Yuanda and Sang, Hejian and Zhou, Zhengze and He, Ran and Wang, Zhipeng and Geramifard, Alborz}, journal = {arXiv preprint arXiv:2604.14084}, year = {2026}, url = {https://arxiv.org/abs/2604.14084}scope2026, title = {SCOPE: Signal-Calibrated On-Policy Distillation Enhancement with Dual-Path Adaptive Weighting}, author = {Zheng, Binbin and Ma, Xing and Liang, Yiheng and Ruan, Jingqing and Fu, Xiaoliang and Lin, Kepeng and Zhu, Benchang and Zeng, Ke and Cai, Xunliang}, journal = {arXiv preprint arXiv:2604.10688}, year = {2026}, url = {https://arxiv.org/abs/2604.10688}tropd2026, title = {Trust Region On-Policy Distillation}, author = {Xing, Xingrun and Wang, Haoqing and Gao, Boyan and Li, Ziheng and Tang, Yehui}, journal = {arXiv preprint arXiv:2606.01249}, year = {2026}, url = {https://arxiv.org/abs/2606.01249}fireopd2026, title = {Filter, Then Reweight: Rethinking Optimization Granularity in On-Policy Distillation}, author = {Li, Yuying and Zheng, Leqi and Yu, Yongzi and Zhou, Wenrui and Zhong, Xuchang and Hu, Xing and Jin, Jing and Yuan, Hangjie and Feng, Tao}, journal = {arXiv preprint arXiv:2606.02684}, year = {2026}, url = {https://arxiv.org/abs/2606.02684}peng2025adaswitch, title = {{AdaSwitch}: Balancing Exploration and Guidance in Knowledge Distillation via Adaptive Switching}, author = {Peng, Jingyu and Wang, Maolin and Cai, Hengyi and Li, Yuchen and Zhang, Kai and Wang, Shuaiqiang and Yin, Dawei and Zhao, Xiangyu}, journal = {arXiv preprint arXiv:2510.07842}, year = {2025}, url = {https://arxiv.org/abs/2510.07842}",bibbibbibbibbib
s0036,main.tex,"& AgentOps, AgentTrace, TRAIL, AgenTracer, Aegis~\cite{dong2024agentops,alsayyad2026agenttrace,deshpande2025trail,zhang2025agentracer,kong2025aegis} \\ Provenance relations & Support, derive, depend-on, contradict, invalidate, trigger, update, use, generate & Typed links that connect evidence and execution units into provenance structures.","dong2024agentops,alsayyad2026agenttrace,deshpande2025trail,zhang2025agentracer,kong2025aegis",2606.04990,From Agent Traces to Trust: A Survey of Evidence Tracing and Execution Provenance in LLM Agents,dong2024agentopsalsayyad2026agenttracedeshpande2025trailzhang2025agentracerkong2025aegis,5,5,AgentOps: Enabling Observability of LLM AgentsAgentTrace: A Structured Logging Framework for Agent System ObservabilityTRAIL: Trace Reasoning and Agentic Issue Localization{AgenTracer}: Who Is Inducing Failure in the {LLM} Agentic Systems?{Aegis}: Automated Error Generation and Attribution for Multi-Agent Systems,"Dong, Liming and Lu, Qinghua and Zhu, LimingAlSayyad, Adam and Huang, Kelvin Yuxiang and Pal, RichikDeshpande, Darshan and Gangal, Varun and Mehta, Hersh and Krishnan, Jitin and Kannappan, Anand and Qian, RebeccaZhang, Guibin and Wang, Junhao and Chen, Junjie and Zhou, Wangchunshu and Wang, Kun and Yan, ShuichengKong, Fanqi and Zhang, Ruijie and Yin, Huaxiao and Zhang, Guibin and Zhang, Xiaofei and Chen, Ziang and Zhang, Zhaowei and Zhang, Xiaoyuan and Zhu, Song-Chun and Feng, Xue",20242026202520252025,,"dong2024agentops, title={AgentOps: Enabling Observability of LLM Agents}, author={Dong, Liming and Lu, Qinghua and Zhu, Liming}, journal={arXiv preprint arXiv:2411.05285}, year={2024}, url={https://arxiv.org/abs/2411.05285}alsayyad2026agenttrace, title={AgentTrace: A Structured Logging Framework for Agent System Observability}, author={AlSayyad, Adam and Huang, Kelvin Yuxiang and Pal, Richik}, journal={arXiv preprint arXiv:2602.10133}, year={2026}, url={https://arxiv.org/abs/2602.10133}deshpande2025trail, title={TRAIL: Trace Reasoning and Agentic Issue Localization}, author={Deshpande, Darshan and Gangal, Varun and Mehta, Hersh and Krishnan, Jitin and Kannappan, Anand and Qian, Rebecca}, journal={arXiv preprint arXiv:2505.08638}, year={2025}, url={https://arxiv.org/abs/2505.08638}zhang2025agentracer, title = {{AgenTracer}: Who Is Inducing Failure in the {LLM} Agentic Systems?}, author = {Zhang, Guibin and Wang, Junhao and Chen, Junjie and Zhou, Wangchunshu and Wang, Kun and Yan, Shuicheng}, journal = {arXiv preprint arXiv:2509.03312}, year = {2025}, eprint = {2509.03312}, archivePrefix = {arXiv}, primaryClass = {cs.CL}kong2025aegis, title = {{Aegis}: Automated Error Generation and Attribution for Multi-Agent Systems}, author = {Kong, Fanqi and Zhang, Ruijie and Yin, Huaxiao and Zhang, Guibin and Zhang, Xiaofei and Chen, Ziang and Zhang, Zhaowei and Zhang, Xiaoyuan and Zhu, Song-Chun and Feng, Xue}, journal = {arXiv preprint arXiv:2509.14295}, year = {2025}, eprint = {2509.14295}, archivePrefix = {arXiv}, primaryClass = {cs.RO}",bibbibbibbibbib
s0039,3-Taxonomy.tex,"The most well-studied case is the \textit{Position-Verifiable/Explicit} cell (represented by $n=44$ papers), operationalized as factual capitulation: models contradict a correct factual or logically supported answer in favor of a user's error, or abandon correct positions under direct pressure from a user \citep{wei2023simple, fanous2025syceval, sharma2023towards, laban2023you}.","wei2023simple, fanous2025syceval, sharma2023towards, laban2023you",2605.21778,What Counts as AI Sycophancy? A Taxonomy and Expert Survey of a Fragmented Construct,wei2023simplefanous2025sycevalsharma2023towardslaban2023you,4,4,Simple synthetic data reduces sycophancy in large language modelsSyceval: Evaluating llm sycophancyTowards Understanding Sycophancy in Language ModelsAre you sure? challenging llms leads to performance drops in the flipflop experiment,"Wei, Jerry and Huang, Da and Lu, Yifeng and Zhou, Denny and Le, Quoc VFanous, Aaron and Goldberg, Jacob and Agarwal, Ank and Lin, Joanna and Zhou, Anson and Xu, Sonnet and Bikia, Vasiliki and Daneshjou, Roxana and Koyejo, SanmiMrinank Sharma and Meg Tong and Tomasz Korbak and David Duvenaud and Amanda Askell and Samuel R. Bowman and Esin Durmus and Zac Hatfield-Dodds and Scott R Johnston and Shauna M Kravec and Timothy Maxwell and Sam McCandlish and Kamal Ndousse and Oliver Rausch and Nicholas Schiefer and Da Yan and Miranda Zhang and Ethan PerezLaban, Philippe and Murakhovs' ka, Lidiya and Xiong, Caiming and Wu, Chien-Sheng",2023202520242023,,"wei2023simple, title={Simple synthetic data reduces sycophancy in large language models}, author={Wei, Jerry and Huang, Da and Lu, Yifeng and Zhou, Denny and Le, Quoc V}, journal={arXiv preprint arXiv:2308.03958}, year={2023}fanous2025syceval, title={Syceval: Evaluating llm sycophancy}, author={Fanous, Aaron and Goldberg, Jacob and Agarwal, Ank and Lin, Joanna and Zhou, Anson and Xu, Sonnet and Bikia, Vasiliki and Daneshjou, Roxana and Koyejo, Sanmi}, booktitle={Proceedings of the AAAI/ACM Conference on AI, Ethics, and Society}, volume={8}, number={1}, pages={893--900}, year={2025}sharma2023towards, title={Towards Understanding Sycophancy in Language Models}, author={Mrinank Sharma and Meg Tong and Tomasz Korbak and David Duvenaud and Amanda Askell and Samuel R. Bowman and Esin Durmus and Zac Hatfield-Dodds and Scott R Johnston and Shauna M Kravec and Timothy Maxwell and Sam McCandlish and Kamal Ndousse and Oliver Rausch and Nicholas Schiefer and Da Yan and Miranda Zhang and Ethan Perez}, booktitle={The Twelfth International Conference on Learning Representations}, year={2024}, url={https://openreview.net/forum?id=tvhaxkMKAn}laban2023you, title={Are you sure? challenging llms leads to performance drops in the flipflop experiment}, author={Laban, Philippe and Murakhovs' ka, Lidiya and Xiong, Caiming and Wu, Chien-Sheng}, journal={arXiv preprint arXiv:2311.08596}, year={2023}",bibbibbibbib
s0045,evaluation_paradigms.tex,"& Depends & Position-Verifiable/Explicit; Position-Subjective/Explicit & \citealt{perez2023discovering}; \citealt{wei2023simple}; \citealt{sharma2023towards}; \citealt{atwell2025basil} \\[4pt] Rebuttal & \textit{Elicited:} Model commits to an initial answer; user then challenges it with disagreement, scepticism, or a false authority citation, without providing new factual evidence.",perez2023discovering;wei2023simple;sharma2023towards;atwell2025basil,2605.21778,What Counts as AI Sycophancy? A Taxonomy and Expert Survey of a Fragmented Construct,perez2023discoveringwei2023simplesharma2023towardsatwell2025basil,4,4,Discovering language model behaviors with model-written evaluationsSimple synthetic data reduces sycophancy in large language modelsTowards Understanding Sycophancy in Language ModelsBASIL: Bayesian Assessment of Sycophancy in LLMs,"Perez, Ethan and Ringer, Sam and Lukosiute, Kamile and Nguyen, Karina and Chen, Edwin and Heiner, Scott and Pettit, Craig and Olsson, Catherine and Kundu, Sandipan and Kadavath, Saurav and othersWei, Jerry and Huang, Da and Lu, Yifeng and Zhou, Denny and Le, Quoc VMrinank Sharma and Meg Tong and Tomasz Korbak and David Duvenaud and Amanda Askell and Samuel R. Bowman and Esin Durmus and Zac Hatfield-Dodds and Scott R Johnston and Shauna M Kravec and Timothy Maxwell and Sam McCandlish and Kamal Ndousse and Oliver Rausch and Nicholas Schiefer and Da Yan and Miranda Zhang and Ethan PerezAtwell, Katherine and Heydari, Pedram and Sicilia, Anthony and Alikhani, Malihe",2023202320242025,,"perez2023discovering, title={Discovering language model behaviors with model-written evaluations}, author={Perez, Ethan and Ringer, Sam and Lukosiute, Kamile and Nguyen, Karina and Chen, Edwin and Heiner, Scott and Pettit, Craig and Olsson, Catherine and Kundu, Sandipan and Kadavath, Saurav and others}, booktitle={Findings of the association for computational linguistics: ACL 2023}, pages={13387--13434}, year={2023}wei2023simple, title={Simple synthetic data reduces sycophancy in large language models}, author={Wei, Jerry and Huang, Da and Lu, Yifeng and Zhou, Denny and Le, Quoc V}, journal={arXiv preprint arXiv:2308.03958}, year={2023}sharma2023towards, title={Towards Understanding Sycophancy in Language Models}, author={Mrinank Sharma and Meg Tong and Tomasz Korbak and David Duvenaud and Amanda Askell and Samuel R. Bowman and Esin Durmus and Zac Hatfield-Dodds and Scott R Johnston and Shauna M Kravec and Timothy Maxwell and Sam McCandlish and Kamal Ndousse and Oliver Rausch and Nicholas Schiefer and Da Yan and Miranda Zhang and Ethan Perez}, booktitle={The Twelfth International Conference on Learning Representations}, year={2024}, url={https://openreview.net/forum?id=tvhaxkMKAn}atwell2025basil, title={BASIL: Bayesian Assessment of Sycophancy in LLMs}, author={Atwell, Katherine and Heydari, Pedram and Sicilia, Anthony and Alikhani, Malihe}, journal={arXiv preprint arXiv:2508.16846}, year={2025}",bibbibbibbib
s0046,survey_main.tex,"However, once datasets explicitly capture multiple plausible attribution paths, expert disagreement, and explanation quality, evaluation must be extended to include composite measures of ranking quality, reasoning consistency, and attribution plausibility \cite{Ma2025DiagnosingFR,in2026rethinking}.","Ma2025DiagnosingFR,in2026rethinking",2605.14892,"Beyond Individual Intelligence: Surveying Collaboration, Failure Attribution, and Self-Evolution in LLM-based Multi-Agent Systems",Ma2025DiagnosingFRin2026rethinking,2,2,"Diagnosing Failure Root Causes in Platform-Orchestrated Agentic Systems: Dataset, Taxonomy, and BenchmarkRethinking Failure Attribution in Multi-Agent Systems: A Multi-Perspective Benchmark and Evaluation","Ma, Xuyan and Xie, Xiaofei and Wang, Yawen and Wang, Junjie and Wu, Boyu and Li, Mingyang and Wang, QingIn, Yeonjun and Tanjim, Mehrab and Subramanian, Jayakumar and Kim, Sungchul and Bhattacharya, Uttaran and Kim, Wonjoong and Park, Sangwu and Sarkhel, Somdeb and Park, Chanyoung",20252026,,"Ma2025DiagnosingFR, author = {Ma, Xuyan and Xie, Xiaofei and Wang, Yawen and Wang, Junjie and Wu, Boyu and Li, Mingyang and Wang, Qing}, title = {Diagnosing Failure Root Causes in Platform-Orchestrated Agentic Systems: Dataset, Taxonomy, and Benchmark}, journal = {arXiv preprint arXiv:2509.23735}, year = {2025},in2026rethinking, author = {In, Yeonjun and Tanjim, Mehrab and Subramanian, Jayakumar and Kim, Sungchul and Bhattacharya, Uttaran and Kim, Wonjoong and Park, Sangwu and Sarkhel, Somdeb and Park, Chanyoung}, title = {Rethinking Failure Attribution in Multi-Agent Systems: A Multi-Perspective Benchmark and Evaluation}, journal = {arXiv preprint arXiv:2603.25001}, year = {2026},",bibbib
s0049,rq4-tab2.tex,"& No human–LLM alignment analysis conducted.& It notes the significant improvement in performance over traditional baselines (FIM and Chat-based LLMs) across three specific dimensions: Completeness, Helpfulness, and Truthfulness.\\ % No check \hline \cite{zhu2025reposummary} & Used GPT-5 and Claude 4 as primary judges(Relevance, Coverage) and if the two primary judges disagreed, DeepSeek V3.1 was introduced as a third ``tie-breaking '' judge and first and second authors (both with 5+ years of Ja",zhu2025reposummary;shin2023prompt,2604.15385,Prompt-Driven Code Summarization: A Systematic Literature Review,zhu2025reposummaryshin2023prompt,2,2,Reposummary: Feature-oriented summarization and documentation generation for code repositories.Prompt engineering or fine tuning: An empirical assessment of large language models in automated software engineering tasks.,,,,"Yifeng Zhu, Xianlin Zhao, Xutian Li, Yanzhen Zou, Haizhuo Yuan, Yue Wang, and Bing Xie. Reposummary: Feature-oriented summarization and documentation generation for code repositories. {\em arXiv preprint arXiv:2510.11039}, 2025.Jiho Shin, Clark Tang, Tahmineh Mohati, Maleknaz Nayebi, Song Wang, and Hadi Hemmati. Prompt engineering or fine tuning: An empirical assessment of large language models in automated software engineering tasks. {\em arXiv preprint arXiv:2310.10508}, 2023.",bblbbl
s0051,paper.tex,"\textit{Extended-reasoning models} \cite{guo2025deepseek, openai2024o1} outperform standard LLMs by at least 7\% on complex problems, though with mixed results on simpler benchmarks \cite{zhang2025orllmagent}.","guo2025deepseek, openai2024o1;zhang2025orllmagent",2606.15577,Large Language Models as Optimizers: A Survey of Direct vs. Tool-Augmented Approaches and Their Performance Frontiers,guo2025deepseekopenai2024o1zhang2025orllmagent,3,3,{DeepSeek-R1}: Incentivizing Reasoning Capability in {LLMs} via Reinforcement LearningLearning to Reason with {LLMs}{OR-LLM-Agent}: Automating Modeling and Solving of Operations Research Optimization Problems with Reasoning {LLM},"Guo, Daya and Yang, Dejian and Zhang, He and Song, Junxiao and Zhang, Runxin and Xu, Ruoyu and Zhu, Qihao and Ma, Shirong and Wang, Peiyi and Bi, Xiao and others{OpenAI}Zhang, Bowen and Luo, Pengcheng and Yang, Genke and Soong, Boon-Hee and Yuen, Chau",202520242025,,"guo2025deepseek, title={{DeepSeek-R1}: Incentivizing Reasoning Capability in {LLMs} via Reinforcement Learning}, author={Guo, Daya and Yang, Dejian and Zhang, He and Song, Junxiao and Zhang, Runxin and Xu, Ruoyu and Zhu, Qihao and Ma, Shirong and Wang, Peiyi and Bi, Xiao and others}, journal={Nature}, year={2025}, doi={10.1038/s41586-025-09422-z}openai2024o1, title={Learning to Reason with {LLMs}}, author={{OpenAI}}, journal={OpenAI Blog}, year={2024}, howpublished={\url{https://openai.com/index/learning-to-reason-with-llms/}}zhang2025orllmagent, title={{OR-LLM-Agent}: Automating Modeling and Solving of Operations Research Optimization Problems with Reasoning {LLM}}, author={Zhang, Bowen and Luo, Pengcheng and Yang, Genke and Soong, Boon-Hee and Yuen, Chau}, journal={arXiv preprint arXiv:2503.10009}, year={2025}",bibbibbib
