file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
main.tex,"On the other hand, ReST-MCTS* \citep{zhang2024rest} integrates a PRM with MCTS to collect reasoning steps and their labels to enhance self-training of the language model as the policy model.",zhang2024rest,2502.14333,A Survey on Feedback-based Multi-step Reasoning for Large Language Models on Mathematics,s1458,single_cite_key
main.tex,"On the other hand, REFINER \citep{paul2024refiner} trains a generator model to generate solution paths and a critic model to provide feedback to one of the generated paths in an iterative fashion.",paul2024refiner,2502.14333,A Survey on Feedback-based Multi-step Reasoning for Large Language Models on Mathematics,s1459,single_cite_key
main.tex,"On the other hand, OVM \citep{yu2024ovm} utilizes a trained ORM to guide beam search in inference by evaluating at the step level and leveraging outcome rewards as process rewards.",yu2024ovm,2502.14333,A Survey on Feedback-based Multi-step Reasoning for Large Language Models on Mathematics,s1460,single_cite_key
main.tex,"On the other hand, \citet{setlur2024rewarding} measures the advantage of each step defined as the gain in likelihood of reaching the correct answer by taking that step, and combines with an ORM.",setlur2024rewarding,2502.14333,A Survey on Feedback-based Multi-step Reasoning for Large Language Models on Mathematics,s1461,single_cite_key
main.tex,"On the other hand, CoT Rerailer \citep{wan2024cot} generates multiple solution paths and selects the least hallucinated one for an LLM agent to verify each step.",wan2024cot,2502.14333,A Survey on Feedback-based Multi-step Reasoning for Large Language Models on Mathematics,s1462,single_cite_key
sec_methods.tex,"On the other hand, GuardT2I~\cite{Yang2024GuardT2IDT} detects adversarial prompts that attempt to bypass safety mechanisms, leveraging a fine-tuned LLM to analyze and reject unsafe queries before image generation.",Yang2024GuardT2IDT,2502.14896,A Comprehensive Survey on Concept Erasure in Text-to-Image Diffusion Models,s1465,single_cite_key
ijcai25.tex,"On the other hand, the pre-training corpus of LLMs primarily consists of human-written texts, which lack high-quality logical reasoning samples such as logical deduction and proofs~\cite{morishitaenhancing}.",morishitaenhancing,2502.15652,Empowering LLMs with Logical Reasoning: A Comprehensive Survey,s1466,single_cite_key
ijcai25.tex,"On the other hand, while LLM inference is involved in every searching step, solving a problem typically requires numerous such steps, resulting in a significant computational cost~\cite{yang2023neuro}.",yang2023neuro,2502.15652,Empowering LLMs with Logical Reasoning: A Comprehensive Survey,s1467,single_cite_key
form.tex,"The \citet{hoffmann2022training} form, on the other hand, consists of 3 additive sources of error, $E$ representing the irreducible error that would exist even with infinite data and compute budget, as well as two terms representing the error introduced by limited parameters and limited data, respectively.",hoffmann2022training,2502.18969,(Mis)Fitting: A Survey of Scaling Laws,s1470,single_cite_key
survey.tex,"Conversely, larger explanation sizes indicate lower inconsistency degrees, as illustrated in the Lottery paradox~\cite{hunter2010measure}.",hunter2010measure,2502.19023,Dealing with Inconsistency for Reasoning over Knowledge Graphs: A Survey,s1471,single_cite_key
main.tex,"Conversely,~\cite{daeli2020sentiment} focused on the Cornell movie review dataset, solely utilizing KNN with the information gain technique, yielding an accuracy of 90.8\%.",daeli2020sentiment,2502.20682,Fine-tuning BERT with Bidirectional LSTM for Fine-grained Movie Reviews Sentiment Analysis,s1474,single_cite_key
main.tex,"Conversely,~\cite{li2019exploiting} explored the potential of contextualized embeddings from BERT in an end-to-end ABSA task, focusing on integrating BERT embeddings with various neural models.",li2019exploiting,2502.20682,Fine-tuning BERT with Bidirectional LSTM for Fine-grained Movie Reviews Sentiment Analysis,s1475,single_cite_key
main.tex,"Conversely,~\cite{munikar2019fine} employed BERT for both binary and fine-grained classifications on SST-2 and SST-5 datasets, respectively.",munikar2019fine,2502.20682,Fine-tuning BERT with Bidirectional LSTM for Fine-grained Movie Reviews Sentiment Analysis,s1476,single_cite_key
main.tex,"Conversely, the remaining 50\% involve pairs where a random sentence from the corpus is chosen as the second sentence \cite{munikar2019fine}.",munikar2019fine,2502.20682,Fine-tuning BERT with Bidirectional LSTM for Fine-grained Movie Reviews Sentiment Analysis,s1477,single_cite_key
read_main.tex,"On the other hand, benchmarks are constructed from evaluation datasets and metrics where test cases create an evaluation dataset \cite{benchmark}.",benchmark,2503.01245,"Large Language Models for Code Generation: A Comprehensive Survey of Challenges, Techniques, Evaluation, and Applications",s1478,single_cite_key
99-appendix.tex,"Facilitators, on the other hand, guide discussions, promote participation and structured dialogue, particularly in online deliberation and education platforms \cite{Asterhan2010OnlineMO}.",Asterhan2010OnlineMO,2503.01513,Evaluation and Facilitation of Online Discussions in the LLM Era: A Survey,s1479,single_cite_key
papers_taxonomy.tex,"On the other hand, this solution lacks insight into the general semantics of the response, and does not generalize to concepts that are not expressed in the keyword list \cite{moser2007limits}.",moser2007limits,2503.01742,Building Safe GenAI Applications: An End-to-End Overview of Red Teaming for Large Language Models,s1480,single_cite_key
papers_taxonomy.tex,"\textbf{LLMs-as-Judges}, on the other hand, are often leveraged due to their low barrier of entry and impressive performance \cite{zheng2023judgingllmasajudgemtbenchchatbot}.",zheng2023judgingllmasajudgemtbenchchatbot,2503.01742,Building Safe GenAI Applications: An End-to-End Overview of Red Teaming for Large Language Models,s1481,single_cite_key
07-others.tex,"Conversely, SERAC~\citep{mitchell2022memory} integrates a counterfact model with a classifier to determine the applicability of new knowledge sources, offering a minimally invasive approach that preserves the base model’s integrity without necessitating extensive structural modifications.",mitchell2022memory,2503.06072,A Survey on Post-training of Large Language Models,s1483,single_cite_key
manuscript.tex,"On the other hand, there is concern that early career software developers might not have mastered the core competencies in software engineering (e.g., coding, and testing) to be able to use those tools properly \cite{kam:2025}.",kam:2025,2503.07556,Novice Developers' Perspectives on Adopting LLMs for Software Development: A Systematic Literature Review,s1484,single_cite_key
methods.tex,"HistoGPT-L, on the other hand, employs a graph convolutional network (GNN) ~\cite{kipf2016semi} to encode WSI-level positional information, eliminating the need for a pre-trained WSI encoder.",kipf2016semi,2503.09091,Multi-Modal Foundation Models for Computational Pathology: A Survey,s1485,single_cite_key
Section5_GeometricImpedanceControl.tex,"On the other hand, the configuration error $g_{de}$ is directly interpreted as an element on the manifold $\SE$, and the time-derivative of $g_{de} = g_d^{-1}g$ is dealt with in \cite{teng2022lie} in the following way.",teng2022lie,2503.09829,SE(3)-Equivariant Robot Learning and Control: A Tutorial Survey,s1491,single_cite_key
main_ACM_V2.tex,"LLMs, on the other hand, can potentially address this issue by leveraging their ability to process and make sense of unstructured data~\cite{vijayan2023prompt}.",vijayan2023prompt,2503.09956,DeepSeek-Inspired Exploration of RL-based LLMs and Synergy with Wireless Networks: A Survey,s1494,single_cite_key
5-rag.tex,"% Calibration-based integration , on the other hand, uses retrieval logits to refine the model's prediction confidence, as seen in confidence-enhanced kNN-MT\cite{jiang2022towards}.",jiang2022towards,2503.10677,A Survey on Knowledge-Oriented Retrieval-Augmented Generation,s1495,single_cite_key
main.tex,"On the other hand, LLMs can serve as a parameter-frozen model component \cite{anonymous2024st, moon2023imu2clip, yan2024urbanclip}, thus augmenting domain models by injecting the pretrained external knowledge in LLMs.","anonymous2024st, moon2023imu2clip, yan2024urbanclip",2503.13502,Foundation Models for Spatio-Temporal Data Science: A Tutorial and Survey,s1497,all_keys_unresolved
4evaluation.tex,"The evaluation in \cite{giulianelli2023comes}, on the other hand, is a comparison between the variability of human production (generation) with that of the LM.",giulianelli2023comes,2503.15850,Uncertainty Quantification and Confidence Calibration in Large Language Models: A Survey,s1499,single_cite_key
3methods.tex,"On the other hand, \citet{su2024api} extend conformal prediction to black-box by sampling the generations multiple times.",su2024api,2503.15850,Uncertainty Quantification and Confidence Calibration in Large Language Models: A Survey,s1501,single_cite_key
part4_dynamic.tex,"% On the other hand, Reward-Guided Speculative Decoding (RSD) \cite{liao2025reward} enhances the efficiency of speculative decoding specifically for multi-step reasoning tasks.",liao2025reward,2503.16419,Stop Overthinking: A Survey on Efficient Reasoning for Large Language Models,s1502,single_cite_key
template.tex,"On the other hand, recent research on small LLMs (SLLMs) suggests that these models can perform tasks previously reserved for larger models \cite{chen2024rolesmallmodelsllm}.",chen2024rolesmallmodelsllm,2503.16457,Integrating Personality into Digital Humans: A Review of LLM-Driven Approaches for Virtual Reality,s1503,single_cite_key
2_Bachground.tex,"On the other hand, NoMAD-Attention~\cite{zhang2024nomad} utilizes Single-~\ac{SIMD} registers in CPU to enhance the efficiency of the~\acp{LLM} during the inference phase by solving the challenges of~\ac{MAD} matrix operations in the attention computations.",zhang2024nomad,2503.17403,ChatGPT or A Silent Everywhere Helper: A Survey of Large Language Models,s1510,single_cite_key
2_Bachground.tex,"On the other hand, in model parallelism, the model itself is split across multiple processors~\cite{shoeybi2019megatron}.",shoeybi2019megatron,2503.17403,ChatGPT or A Silent Everywhere Helper: A Survey of Large Language Models,s1511,single_cite_key
2_Bachground.tex,"On the other hand,~\ac{NLG} evaluation tasks~\cite{gao2024llm} evaluate ~\acp{LLM}' text generating capabilities by comprehending the input context that has been supplied.",gao2024llm,2503.17403,ChatGPT or A Silent Everywhere Helper: A Survey of Large Language Models,s1512,single_cite_key
2_Bachground.tex,"On the other hand, MoverScore~\cite{zhao2019moverscore} evaluates the model, by computing the minimum cost required to transform the word embedding of the generated text into the word embedding of the reference text extracted by a pre-trained model like~\ac{BERT}.",zhao2019moverscore,2503.17403,ChatGPT or A Silent Everywhere Helper: A Survey of Large Language Models,s1513,single_cite_key
2_Bachground.tex,"On the other hand,~\ac{QAQG}~\cite{honovich-etal-2021-q2} metric is used to assess the consistency of the generated text with the reference data.",honovich-etal-2021-q2,2503.17403,ChatGPT or A Silent Everywhere Helper: A Survey of Large Language Models,s1514,single_cite_key
5_Various_dataset_of_LLM.tex,"On the other hand, alignment datasets such as Anthropic-HH-RLHF~\cite{bai2022training} are utilized for the alignment tuning of the model with human preferences, and are mainly collected manually by human.",bai2022training,2503.17403,ChatGPT or A Silent Everywhere Helper: A Survey of Large Language Models,s1515,single_cite_key
test.tex,"On the other hand, segmentation-based algorithms, inspired by Mask R-CNN~\cite{he2017mask}, have significantly improved text detection across various scenes and shapes but entail complex post-processing, speed issues, and challenges in detecting overlapping text.",he2017mask,2503.18641,From Fragment to One Piece: A Survey on AI-Driven Graphic Design,s1518,single_cite_key
3-body.tex,"Conversely, \textbf{DELTA} \citep{liu2024deltadecomposedefficientlongterm} initially generates PDDL files and a scene graph, followed by pruning unnecessary details from the graph to focus on relevant items.",liu2024deltadecomposedefficientlongterm,2503.18971,LLMs as Planning Formalizers: A Survey for Leveraging Large Language Models to Construct Automated Planning Models,s1519,single_cite_key
v2.tex,"On the other hand, span-based methods involve identifying a span of text in a given document or context that contains the answer \cite{rajpurkar2016squad}.",rajpurkar2016squad,2503.19213,A Survey of Large Language Model Agents for Question Answering,s1521,single_cite_key
deep_learning.tex,"Classification \cite{sawhney_spatiotemporal_2020}, on the other hand, segments return labels into multiple categories, like price increases or decreases, commonly using cross-entropy as the loss function.",sawhney_spatiotemporal_2020,2503.21422,From Deep Learning to LLMs: A survey of AI in Quantitative Investment,s1523,single_cite_key
main.tex,"On the other hand, \citet{wang2025thoughts} introduce Thought Switching Penalty (TSP) to discourage premature transitions between thoughts which may cause superficial but lengthy reasoning traces.",wang2025thoughts,2503.21614,"A Survey of Efficient Reasoning for Large Reasoning Models: Language, Multimodality, and Beyond",s1524,single_cite_key
main.tex,"LayerSkip~\cite{elhoushi-etal-2024-layerskip}, on the other hand, speeds up inference through layer dropout combined with early exit loss.",elhoushi-etal-2024-layerskip,2503.21614,"A Survey of Efficient Reasoning for Large Reasoning Models: Language, Multimodality, and Beyond",s1525,single_cite_key
4-aggregation.tex,"\citet{jiang2023llm}, on the other hand, directly prompts another LLM as a summarizer to merge multiple selected samples.",jiang2023llm,2503.24235,"A Survey on Test-Time Scaling in Large Language Models: What, How, Where, and How Well?",s1526,single_cite_key
main.tex,"On the other hand, they may also be overly stringent for the reasoning capabilities of LLMs \cite{sft_memo_RL_gene}.",sft_memo_RL_gene,2503.24377,Harnessing the Reasoning Economy: A Survey of Efficient Reasoning for Large Language Models,s1527,single_cite_key
main.tex,"\citet{early-stop-5}, on the other hand, utilizes the model's confidence to select the preferred reasoning path and combines this with consistency judgment to decide whether to stop early.",early-stop-5,2503.24377,Harnessing the Reasoning Economy: A Survey of Efficient Reasoning for Large Language Models,s1529,single_cite_key
main.tex,"Conversely, \citet{decp-behavir-1-underthink} introduces an underthinking metric to reveal the underthinking problem in o1-like LLMs, where models frequently switch wrong reasoning thoughts without fully exploring potentially correct initial thoughts, leading to insufficient reasoning depth and poor performance.",decp-behavir-1-underthink,2503.24377,Harnessing the Reasoning Economy: A Survey of Efficient Reasoning for Large Language Models,s1530,single_cite_key
sample-manuscript__1_.tex,"Vision Transformer (ViT)~\cite{dosovitskiy2021vit}, on the other hand, has successfully applied Transformer from NLP to the field of CV and achieved remarkable results.",dosovitskiy2021vit,2504.00837,"A Survey on Music Generation from Single-Modal, Cross-Modal, and Multi-Modal Perspectives",s1532,single_cite_key
4.tti.tex,"Conversely, GiT~\citep{2403.09394-wang_git:_2024} unified diverse tasks into a single decoder-only transformer architecture, demonstrating robust zero-shot capabilities and scalability without task-specific parameters, contrasting favorably against earlier modular architectures.",2403.09394-wang_git:_2024,2504.03151,Why Reasoning Matters? A Survey of Advancements in Multimodal Reasoning (v1),s1534,single_cite_key
4-encoding.tex,"On the other hand, for example, SNS v2~\cite{xu2023fast} introduces self-supervised learning for RTL encoders with functional contrastive learning.",xu2023fast,2504.03711,A Survey of Circuit Foundation Model: Foundation AI Models for VLSI Circuit Design and EDA,s1535,single_cite_key
01_intro.tex,"% %recent advances in integration cognitive signals % On the other hand, Human language processing data can be recorded and used to increase the performance of NLP models and to pursue explanatory research in understanding which skills our models are still missing \cite{hollenstein_towards_2020}.",hollenstein_towards_2020,2504.06843,"Integrating Cognitive Processing Signals into Language Models: A Review of Advances, Applications and Future Directions",s1537,single_cite_key
05_integration.tex,"% On the other hand, solutions that incorporate cognitive data during inference can be categorized into two distinct groups: those utilizing real data \cite{malmaud_bridging_2020}, \cite{ren_cogalign_2021}, \cite{zhang_cogaware_2024}, \cite{alacam_eyes_2024}, \cite{shubi_fine-grained_2024}, \cite{yang_plm-as_2023}, \cite{yu_ceer_2024}, \cite{inadumi_gaze-grounded_2024} and those that leverage generative models to predict cognitive signals.",malmaud_bridging_2020;ren_cogalign_2021;zhang_cogaware_2024;alacam_eyes_2024;shubi_fine-grained_2024;yang_plm-as_2023;yu_ceer_2024;inadumi_gaze-grounded_2024,2504.06843,"Integrating Cognitive Processing Signals into Language Models: A Review of Advances, Applications and Future Directions",s1538,likely_latex_artifact
main.tex,"On the other hand, while several surveys \cite{r2, r6, r7, r9, r10, r71, r121, r78, r73, r110, liao2013intrusion} involve some DL-based approaches, they did not review DL-IDS from the perspective of DL particularly.","r2, r6, r7, r9, r10, r71, r121, r78, r73, r110, liao2013intrusion",2504.07839,Deep Learning-based Intrusion Detection Systems: A Survey,s1540,likely_latex_artifact
main.tex,"On the other hand,~\citet{additional_138} simply demonstrate that earlier layers of BERT solve syntax probing tasks with lower-dimensional subspaces --one of their hypothesis, used as their basis for their probing method-- compared to the rest of the layers, something that does not necessarily imply that syntactic information may not be encoded in ongoing layers as well.",additional_138,2504.08001,Linguistic Interpretability of Transformer-based Language Models: a systematic review,s1542,single_cite_key
main.tex,"However, syntactic information is likely not uniformly distributed across attention heads: it has been shown that a single specific dependency relation can be spread across multiple heads or, conversely, an attention head may encompass several dependency relations at the same time~\citep{additional_81}.",additional_81,2504.08001,Linguistic Interpretability of Transformer-based Language Models: a systematic review,s1543,single_cite_key
04_Results.tex,"On the other hand, they nominally aim to capture a different meta-concept, but their tag set for the respective concept includes one or more labels that could be used for classifying hate speech due their definition \cite{cjadams_toxic_2017,ibrahim_imbalanced_2018,cjadams_jigsaw_2019,zampieri_predicting_2019,bhattacharya_developing_2020,cheriyan_towards_2021,alshamrani_hate_2021,wulczyn_ex_2017}.","cjadams_toxic_2017,ibrahim_imbalanced_2018,cjadams_jigsaw_2019,zampieri_predicting_2019,bhattacharya_developing_2020,cheriyan_towards_2021,alshamrani_hate_2021,wulczyn_ex_2017",2504.08609,A Survey of Machine Learning Models and Datasets for the Multi-label Classification of Textual Hate Speech in English,s1548,likely_latex_artifact
acl_latex.tex,"Conversely, process reward models \cite{DBLP:journals/corr/abs-2405-14333,DBLP:conf/acl/WangLSXDLCWS24,DBLP:journals/corr/abs-2408-00724} analyze reasoning steps, making them particularly effective for guiding tree-based search.","DBLP:journals/corr/abs-2405-14333,DBLP:conf/acl/WangLSXDLCWS24,DBLP:journals/corr/abs-2408-00724",2504.09100,"A Short Survey on Small Reasoning Models: Training, Inference, Applications and Research Directions",s1550,all_keys_unresolved
main_revision.tex,"CoS~\citep{hu2024chain}, on the other hand, targets spatial reasoning by leveraging compressed symbolic representations of spatial relations to reduce token usage.",hu2024chain,2504.10903,Efficient Reasoning Models: A Survey,s1552,single_cite_key
main.tex,"The design supports single-task applications including detection and segmentation.} \label{fig:single_task_adaption} \end{figure} \subsubsection{Multi-task adaptation} \textbf{Multi-task adaptation}, on the other hand, enables a single model to handle multiple applications simultaneously by maintaining task-specific representations while leveraging shared pre-trained parameters \cite{pfeiffer2020adapterfusion}.",pfeiffer2020adapterfusion,2504.14117,PEFT A2Z: Parameter-Efficient Fine-Tuning Survey for Large Language and Vision Models,s1554,single_cite_key
4_finetune_safe.tex,"Conversely, \cite{razin2024unintentional} identified a ""probability displacement"" phenomenon in DPO, where preferred responses paradoxically decrease in likelihood, potentially triggering unsafe or inverted outputs.",razin2024unintentional,2504.15585,"A Comprehensive Survey in LLM(-Agent) Full Stack Safety: Data, Training and Deployment",s1557,single_cite_key
3_3_benchmarking.tex,"Except for those methods, STREAM~\citep{kimSTREAMSpatioTempoRalEvaluation2023} is proposed to avoid the problem of FVD, which has a stronger emphasis on the spatial aspect than the temporal naturalness of video and demonstrates considerable instability and diverges from human evaluations.",kimSTREAMSpatioTempoRalEvaluation2023,2504.16081,"Survey of Video Diffusion Models: Foundations, Implementations, and Applications",s1559,single_cite_key
rq1_uncertainty.tex,"On the other hand, exchangeability underpins CP and LofreeCP by assuming identically distributed data for coverage guarantees and Bayesian uncertainty estimation drives Active-Prompt \cite{diao2023activeprompt}.",diao2023activeprompt,2504.18346,Comparing Uncertainty Measurement and Mitigation Methods for Large Language Models: A Systematic Review,s1562,single_cite_key
main.tex,"On the other hand,~\cite{stohr2024advancing} proposed to train domain-specific Word2Vec embeddings using social science literature.",stohr2024advancing,2504.20679,Are Information Retrieval Approaches Good at Harmonising Longitudinal Survey Questions in Social Science?,s1563,single_cite_key
pami.tex,"On the other hand, \cite{whisper} computes the Mel spectrogram representation of the audio signal, then, processes these features through convolutional layers and a transformer to meet the requirements for multilingual and multitask audio processing.",whisper,2504.21051,Multimodal Large Language Models for Medicine: A Comprehensive Survey,s1564,single_cite_key
language.tex,"On the other hand, \cite{gubelmann-2024-pragmatic} argues that the SGP problem does not apply to LLMs in the context of Theory of Mind.",gubelmann-2024-pragmatic,2505.00003,A Review of Incorporating Psychological Theories in LLMs,s1567,single_cite_key
main.tex,"Conversely, ~\citet{ai2024cognition} find stable core personality traits in GPT-4 and Vicuna-13b post-fine-tuning through BFI comparisons.",ai2024cognition,2505.00049,"Humanizing LLMs: A Survey of Psychological Measurements with Tools, Datasets, and Human-Agent Applications",s1568,single_cite_key
main.tex,"On the other hand, cross-cultural analysis shows that the Qwen series models present a collectivist value orientation, which may be related to the cultural context characteristics in its training data~\cite{DBLP:journals/corr/abs-2411-06032}.",DBLP:journals/corr/abs-2411-06032,2505.00049,"Humanizing LLMs: A Survey of Psychological Measurements with Tools, Datasets, and Human-Agent Applications",s1569,single_cite_key
bare_jrnl_new_sample4.tex,"On the other hand, others state that voice cloning requires the usage of limited amount of data to replicate the target speaker's voice \cite{Arik_NIPS2018, Cong_InterSpeech2020, Shaheen_InterSpeech2023, Mandeel_SpeD2023, Huang_MetaTTS_TASLP2022, Huang_ICASSP2023, Nakai_APSIPAASC2022}.","Arik_NIPS2018, Cong_InterSpeech2020, Shaheen_InterSpeech2023, Mandeel_SpeD2023, Huang_MetaTTS_TASLP2022, Huang_ICASSP2023, Nakai_APSIPAASC2022",2505.00579,Voice Cloning: Comprehensive Survey,s1571,likely_latex_artifact
bare_jrnl_new_sample4.tex,"On the other hand, Masked Acoustic Modeling (MAM) \cite{Chen_MAM_arxiv2020} and FAT-MLM \cite{Zheng_FATMLM_ICML2021} outputs reconstructed spectrogram as part of their training.",Chen_MAM_arxiv2020;Zheng_FATMLM_ICML2021,2505.00579,Voice Cloning: Comprehensive Survey,s1572,all_keys_unresolved
bare_jrnl_new_sample4.tex,"On the other hand, ZET-Speech \cite{Kang_ZET_Speech_InterSpeech2023} differs from previous models as it is an emotion-controllable TTS model requiring a neutral reference speech and an emotional label to generate emotion-specific audio.",Kang_ZET_Speech_InterSpeech2023,2505.00579,Voice Cloning: Comprehensive Survey,s1573,single_cite_key
main_all.tex,"Conversely, latency quantifies the delay between request initiation and completion; minimizing latency is paramount for real-time and interactive applications where responsiveness is critical \cite{ali-eldin2021hidden}.",ali-eldin2021hidden,2505.01821,Edge-Cloud Collaborative Computing on Distributed Intelligence and Model Optimization: A Survey,s1575,single_cite_key
06SlowThinking.tex,"AdaptiveStep \cite{liu2025adaptivestepautomaticallydividingreasoning}, conversely, introduces dynamic segmentation of reasoning processes based on model confidence, optimizing computational resource allocation.",liu2025adaptivestepautomaticallydividingreasoning,2505.02665,A Survey of Slow Thinking-based Reasoning LLMs using Reinforced Learning and Inference-time Scaling Law,s1576,single_cite_key
methods.tex,"MAD~\cite{emnlp24_mad}, on the other hand, employs debates among agents to increase reasoning diversity and reduce hallucinations, thereby improving the authenticity of the model's outputs.",emnlp24_mad,2505.03418,Knowledge Augmented Complex Problem Solving with Large Language Models: A Survey,s1578,single_cite_key
main_arXiv.tex,"DeepSeek-R1-Zero, on the other hand, is trained via large-scale pure RL without any supervised fine-tuning stages such as RLHF or RLAIF, serving as an early exploration into instruction-following driven purely by RL~\cite{guo2025deepseek}.",guo2025deepseek,2505.06907,A Survey on Foundation Models for Personalized Federated Intelligence,s1582,single_cite_key
main_arXiv.tex,"Conversely, the pure RL approach~\cite{guo2025deepseek} has demonstrated promising reasoning potential for FMs.",guo2025deepseek,2505.06907,A Survey on Foundation Models for Personalized Federated Intelligence,s1583,single_cite_key
main_arXiv.tex,"On the other hand, the authors in \cite{10651123} designed a 4-qubit quantum neural network and trained it using the FL framework, which still achieves a relatively high performance.",10651123,2505.06907,A Survey on Foundation Models for Personalized Federated Intelligence,s1584,single_cite_key
introduction.tex,"On the other hand, the reproducibility study put part of the original prompt into the system prompt and constrained the output to JSON~\cite{Moritz2024boolean-reproduce}.",Moritz2024boolean-reproduce,2505.07155,Reassessing Large Language Model Boolean Query Generation for Systematic Reviews,s1585,single_cite_key
content.tex,"On the other hand, Yuan et al.~\cite{YUAN2024104048} designed a scoring algorithm that checks whether the generated code can be executed and then uses GPT-4o to compare the rendered model view with the target input.",YUAN2024104048,2505.08137,Large Language Models for Computer-Aided Design: A Survey,s1587,single_cite_key
content.tex,"On the other hand, \cite{campostext} assessed the models in terms of parameters, duration, number of correct and incorrect answers, and overall accuracy.",campostext,2505.08137,Large Language Models for Computer-Aided Design: A Survey,s1588,single_cite_key
main.tex,"Conversely, certain emerging benchmarks are currently too difficult to yield meaningful comparisons \citep{phan2025humanity}.",phan2025humanity,2505.08245,"Large Language Model Psychometrics: A Systematic Review of Evaluation, Validation, and Enhancement",s1590,single_cite_key
main.tex,"Conversely, conceptualizing the LLM as a population involves using diverse role-playing prompts to elicit different profiles, measuring the model's ""steerability"" or the range of its prompted mechanism \citep{serapio2023personality_traits_in_llms}.",serapio2023personality_traits_in_llms,2505.08245,"Large Language Model Psychometrics: A Systematic Review of Evaluation, Validation, and Enhancement",s1592,single_cite_key
main.tex,"Conversely, proponents of pluralistic alignment view LLMs as populations, where the ability to elicit variable profiles is a desirable feature rather than a flaw \citep{sorensen2024position}.",sorensen2024position,2505.08245,"Large Language Model Psychometrics: A Systematic Review of Evaluation, Validation, and Enhancement",s1593,single_cite_key
main.tex,"Conversely, subband models (\cite{RVNN_SE_subband}) are the exact opposite.",RVNN_SE_subband,2505.08694,A Survey of Deep Learning for Complex Speech Spectrograms,s1594,single_cite_key
6_challenges.tex,"CityGPT~\cite{feng2024citygpt}, on the other hand, focuses on constructing the CityInstruction instruction-tuning dataset by simulating human mobility behavior, which incorporates explicit spatial reasoning steps to inject offline urban spatial cognition and experiential knowledge into the model.",feng2024citygpt,2505.09651,Geospatial Representation Learning: A Survey from Deep Learning to The LLM Era,s1596,single_cite_key
6_challenges.tex,"UrbanGPT~\cite{li2024urbangpt}, on the other hand, adopts an approach of generating predictive tokens followed by outputting final numerical values through a regression layer, addressing the issue of insufficient precision in LLMs for continuous numerical regression tasks.",li2024urbangpt,2505.09651,Geospatial Representation Learning: A Survey from Deep Learning to The LLM Era,s1597,single_cite_key
Fusion.tex,"Co-attention, on the other hand, enables bidirectional attention by combining two cross-attention modules, allowing both sequences to attend to each other simultaneously \cite{coattention2016}.",coattention2016,2505.09777,A Survey on Large Language Models in Multimodal Recommender Systems,s1599,single_cite_key
iclr2024_conference.tex,"Conversely, in the few-shot or in-context setting \cite{brown2020language}, the model is given a small number of task-specific examples alongside the prompt to aid comprehension.",brown2020language,2505.11665,Multilingual Prompt Engineering in Large Language Models: A Survey Across NLP Tasks,s1600,single_cite_key
iclr2024_conference.tex,"Conversely, \cite{liu2024translation} finds that En-Basic performs better for tasks like Mathematical Problem Solving, Causal Reasoning, Natural Language Inference, Paraphrasing, Context-Free Question Answering and Summarization.",liu2024translation,2505.11665,Multilingual Prompt Engineering in Large Language Models: A Survey Across NLP Tasks,s1601,single_cite_key
framework.tex,"Graph Attention Networks (GATs) \cite{velickovic2018graph}, on the other hand, use attention mechanisms to assign importance scores $\alpha_{vu}$ to neighboring nodes: $\mathbf{h}_v^{(k)} = \sigma \left( \sum_{u \in \mathcal{N}(v)} \alpha_{vu} \cdot \mathbf{W}^{(k)} \mathbf{h}_u^{(k-1)} \right)$, where $\alpha_{vu}$ is computed via a self-attention mechanism, allowing nodes to dynamically focus on the most relevant neighbors.",velickovic2018graph,2505.15116,Graph Foundation Models: A Comprehensive Survey,s1603,single_cite_key
task-specific-gfm.tex,"\subsubsection{In-Context Learning Approaches} KG-ICL \cite{cui2025prompt}, on the other hand, used graph prompt learning and in-context learning techniques.",cui2025prompt,2505.15116,Graph Foundation Models: A Comprehensive Survey,s1604,single_cite_key
task-specific-gfm.tex,"\noindent \textbf{LLM for Generation.} LLM4GraphGen \cite{yao2024exploring}, on the other hand, explores the ability of LLMs for graph generation with systematical task designs and extensive experiments.",yao2024exploring,2505.15116,Graph Foundation Models: A Comprehensive Survey,s1605,single_cite_key
main.tex,"Conversely, Spoken Stereoset~\citep{lin2024spoken} assesses acoustic-triggered bias on speakers' gender and age.",lin2024spoken,2505.15957,Towards Holistic Evaluation of Large Audio-Language Models: A Comprehensive Survey,s1606,single_cite_key
4Molecule_Optimization.tex,"MOLLEO, on the other hand, integrates LLMs into an evolutionary framework inspired by population-based algorithms~\citep{jensen2019graph}.",jensen2019graph,2505.16094,A Survey of Large Language Models for Text-Guided Molecular Discovery: from Molecule Generation to Optimization,s1607,single_cite_key
icml.tex,"However, this oversimplification diverges from the core goal of reviewers: detecting defects \cite{bacchelli2013expectations} (see Section \ref{sec: role of defect detection}).",bacchelli2013expectations,2505.17928,Towards Practical Defect-Focused Automated Code Review,s1610,single_cite_key
llm_for_data_analysis.tex,"\noindent$\bullet$ \emph{\llm Based Analysis Agent:} Data Interpreter~\cite{hong2024datainterpreter}, on the other hand, leverages LLMs through APIs to generate task and action graphs.",hong2024datainterpreter,2505.18458,A Survey of LLM $\times$ DATA,s1612,single_cite_key
