sentence_id,file,sentence,cited_keys,survey_arxiv_id,survey_title,cited_keys_split,n_cited_keys,n_resolved,resolved_titles,resolved_authors,resolved_years,resolved_abstracts,resolved_context,resolution_source
s0540,main.tex,"However, \citet{hoffman2017evaluating} challenge the work of \citet{danescu2013computational} and revalidates the politeness labeling tool for broadly addressing politeness in social computing data.",hoffman2017evaluating;danescu2013computational,2407.12814,Computational Politeness in Natural Language Processing: A Survey,hoffman2017evaluating;danescu2013computational,2,2,Evaluating a computational approach to labeling politeness: Challenges for the application of machine classification to social computing data;A computational approach to politeness with application to social factors,"Hoffman, Erin R and McDonald, David W and Zachry, Mark;Danescu-Niculescu-Mizil, Cristian and Sudhof, Moritz and Jurafsky, Dan and Leskovec, Jure and Potts, Christopher",2017;2013,;,"hoffman2017evaluating, title={Evaluating a computational approach to labeling politeness: Challenges for the application of machine classification to social computing data}, author={Hoffman, Erin R and McDonald, David W and Zachry, Mark}, journal={Proceedings of the ACM on Human-computer Interaction}, volume={1}, number={CSCW}, pages={1--14}, year={2017}, publisher={ACM New York, NY, USA};danescu2013computational, title={A computational approach to politeness with application to social factors}, author={Danescu-Niculescu-Mizil, Cristian and Sudhof, Moritz and Jurafsky, Dan and Leskovec, Jure and Potts, Christopher}, booktitle={Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)}, pages={250--259}, year={2013}",bib;bib
s0541,4-overview.tex,"In contrast to explicit language-specific expert selection, NLLB \cite{costa2022no} leverages trainable gating to manage multilingual machine translation tasks, outperforming the M2M-100 approach \cite{fan2021beyond}.",costa2022no;fan2021beyond,2407.06204,A Survey on Mixture of Experts in Large Language Models,costa2022no;fan2021beyond,2,2,"{No language left behind: Scaling human-centered machine translation},;{Beyond english-centric multilingual machine translation},",;,;,;,"M. R. Costa-juss{\`a}, J. Cross, O. {\c{C}}elebi, M. Elbayad, K. Heafield, K. Heffernan, E. Kalbassi, J. Lam, D. Licht, J. Maillard et al., ``{No language left behind: Scaling human-centered machine translation},'' arXiv preprint arXiv:2207.04672, 2022.;A. Fan, S. Bhosale, H. Schwenk, Z. Ma, A. El-Kishky, S. Goyal, M. Baines, O. Celebi, G. Wenzek, V. Chaudhary et al., ``{Beyond english-centric multilingual machine translation},'' Journal of Machine Learning Research, vol. 22, no. 107, pp. 1--48, 2021.",bbl;bbl
s0543,glossary.tex,"\newglossaryentry{anagram} { name= anagram, description={Word rearrangement by word or syllable rearrangement (permutation) used for puns or pseudonyms, also use of another name in place of one's own~\cite{Berner2011}} } \newglossaryentry{anaphora} { name= anaphora, description={Repetition of the initial word in successive sentences or lines~\cite{Berner2011}} } \newglossaryentry{alliteration} { name=alliteration, description={The same sound of the stressed syllables within a word group \cite{gl",Berner2011;Berner2011;gluck2016metzler;dudenAnti;Berner2011;Berner2011;Berner2011;Berner2011;Berner2011;Berner2011;Berner2011;Berner2011;gluck2016metzler;Berner2011;Berner2011;dudenHomoe;o2018arguments;Berner2011;dudenMal,2406.16674,Computational Approaches to the Detection of Lesser-Known Rhetorical Figures: A Systematic Survey and Research Challenges,Berner2011;gluck2016metzler;dudenAnti;dudenHomoe;o2018arguments;dudenMal,6,2,"Vollständiges Kompendium der rhetorischen Mittel, Stilfiguren und Tropen für Oberstufenschüler und Studienanfänger -;;;;Arguments in Gradatio, Incrementum and Climax; a Climax Ontology;","Berner, Gerd;;;;O’Reilly, Cliff and Wang, Yetian and Tu, Katherine and Bott, Sarah and Pacheco, Paulo and Black, Tyler William and Harris, Randy Allen;",2011;;;;2018;,;;;;;,"Berner2011, AUTHOR = {Berner, Gerd}, YEAR = {2011}, TITLE = {Vollständiges Kompendium der rhetorischen Mittel, Stilfiguren und Tropen für Oberstufenschüler und Studienanfänger - }, EDITION = {}, ISBN = {978-3-656-07938-5}, PUBLISHER = {GRIN Verlag}, ADDRESS = {München},;;;;o2018arguments, title={Arguments in Gradatio, Incrementum and Climax; a Climax Ontology}, author={O’Reilly, Cliff and Wang, Yetian and Tu, Katherine and Bott, Sarah and Pacheco, Paulo and Black, Tyler William and Harris, Randy Allen}, booktitle={Proceedings of the18th workshop on Computational Models of Natural Argument. Academic Press}, year={2018};",bib;unresolved;unresolved;unresolved;bib;unresolved
s0544,Main_Survey.tex,"Unlike \cite{hosseini2023exploratory}, which employs surveys for direct feedback, \cite{ray2023chatgpt} aggregates findings from existing studies to assess the influence and challenges of ChatGPT, offering a more generalized perspective without engaging in primary data collection.",hosseini2023exploratory;ray2023chatgpt,2406.16937,A Complete Survey on LLM-based AI Chatbots,hosseini2023exploratory;ray2023chatgpt,2,2,"An exploratory survey about using chatgpt in education, healthcare, and research,;Chatgpt: A comprehensive review on background, applications, key challenges, bias, ethics, limitations and future scope,",;,;,;,"M. Hosseini, C. A. Gao, D. M. Liebovitz, A. M. Carvalho, F. S. Ahmad, Y. Luo, N. MacDonald, K. L. Holmes, and A. Kho, ``An exploratory survey about using chatgpt in education, healthcare, and research,'' Plos one, vol. 18, no. 10, p. e0292216, 2023.;P. P. Ray, ``Chatgpt: A comprehensive review on background, applications, key challenges, bias, ethics, limitations and future scope,'' Internet of Things and Cyber-Physical Systems, 2023.",bbl;bbl
s0546,Main_Survey.tex,"\cite{nguyen2023evaluation} further highlights the limited logical reasoning abilities in mathematics, as BARD performs poorly on the Vietnamese National High School Graduation Examination (VNHSGE) mathematics test, showing a mere 38.8\% accuracy.\\ \indent\textbf{Hallucination.} LLM-based chatbots face a notable challenge in producing factual texts due to hallucination \cite{zhao2023survey, bang2023multitask}, where the generated information either contradicts existing sources (intrinsic halluc","nguyen2023evaluation;zhao2023survey, bang2023multitask",2406.16937,A Complete Survey on LLM-based AI Chatbots,nguyen2023evaluation;zhao2023survey;bang2023multitask,3,3,"Evaluation of mathematics performance of google bard on the mathematics test of the vietnamese national high school graduation examination,;A survey of large language models,;A multitask, multilingual, multimodal evaluation of chatgpt on reasoning, hallucination, and interactivity,",;;,;;,;;,"P. Nguyen, P. Nguyen, P. Bruneau, L. Cao, J. Wang, and H. Truong, ``Evaluation of mathematics performance of google bard on the mathematics test of the vietnamese national high school graduation examination,'' 2023.;W. X. Zhao, K. Zhou, J. Li, T. Tang, X. Wang, Y. Hou, Y. Min, B. Zhang, J. Zhang, Z. Dong et al., ``A survey of large language models,'' arXiv preprint arXiv:2303.18223, 2023.;Y. Bang, S. Cahyawijaya, N. Lee, W. Dai, D. Su, B. Wilie, H. Lovenia, Z. Ji, T. Yu, W. Chung et al., ``A multitask, multilingual, multimodal evaluation of chatgpt on reasoning, hallucination, and interactivity,'' arXiv preprint arXiv:2302.04023, 2023.",bbl;bbl;bbl
s0548,3_data_generation.tex,"However, \cite{ShaoGSHDC23} argues that according to \cite{FuPSCK23}, selecting demonstrations based on complexity can improve the performance of the model on reasoning tasks, compared to selecting them based on similarity.",ShaoGSHDC23;FuPSCK23,2406.15126,"On LLMs-Driven Synthetic Data Generation, Curation, and Evaluation: A Survey",ShaoGSHDC23;FuPSCK23,2,2,Synthetic prompting: Generating chain-of-thought demonstrations for large language models.;Complexity-Based Prompting for Multi-step Reasoning,;Yao Fu and Hao Peng and Ashish Sabharwal and Peter Clark and Tushar Khot,;2023,;,"Zhihong Shao, Yeyun Gong, Yelong Shen, Minlie Huang, Nan Duan, and Weizhu Chen. 2023. Synthetic prompting: Generating chain-of-thought demonstrations for large language models. In ICML, volume 202 of Proceedings of Machine Learning Research, pages 30706--30775. {PMLR}.;FuPSCK23, author = {Yao Fu and Hao Peng and Ashish Sabharwal and Peter Clark and Tushar Khot}, title = {Complexity-Based Prompting for Multi-step Reasoning}, booktitle = {ICLR}, publisher = {OpenReview.net}, year = {2023},",bbl;bib
s0552,main.tex,"Large language models tend to produce hallucinations where the models generate contents that deviate from the input, contradict existing contexts, or misalign with universally accepted world knowledge~\cite{li2023halueval, wang2023evaluation, ye2023demultiplexing, geng2024large}.","li2023halueval, wang2023evaluation, ye2023demultiplexing, geng2024large",2406.05392,Deconstructing The Ethics of Large Language Models from Long-standing Issues to New-emerging Dilemmas: A Survey,li2023halueval;wang2023evaluation;ye2023demultiplexing;geng2024large,4,4,Halueval: A large-scale hallucination evaluation benchmark for large language models.;Evaluation and analysis of hallucination in large vision-language models.;Demultiplexing oam beams via fourier optical convolutional neural network.;Are large language models chameleons?,;;;,;;;,;;;,"Junyi Li, Xiaoxue Cheng, Wayne Xin Zhao, Jian-Yun Nie, and Ji-Rong Wen. Halueval: A large-scale hallucination evaluation benchmark for large language models. In {\em EMNLP}, pages 6449--6464, 2023.;Junyang Wang, Yiyang Zhou, Guohai Xu, Pengcheng Shi, Chenlin Zhao, Haiyang Xu, Qinghao Ye, Ming Yan, Ji Zhang, Jihua Zhu, et al. Evaluation and analysis of hallucination in large vision-language models. {\em arXiv:2308.15126}, 2023.;Jiachi Ye, Haoyan Kang, Hao Wang, Chen Shen, Belal Jahannia, Elham Heidari, Navid Asadizanjani, Mohammad-Ali Miri, Volker J Sorger, and Hamed Dalir. Demultiplexing oam beams via fourier optical convolutional neural network. In {\em Laser Beam Shaping XXIII}, volume 12667, pages 16--33. SPIE, 2023.;Mingmeng Geng, Sihong He, and Roberto Trotta. Are large language models chameleons? {\em arXiv preprint arXiv:2405.19323}, 2024.",bbl;bbl;bbl;bbl
s0553,main.tex,"In contrast to general-purpose evaluation, alignment-focused evaluation depends on the taxonomy of alignment, associated with corresponding scenarios, criteria, and datasets~\cite{wang2023robustness, zhu2023promptbench, zhou2023navigating}.","wang2023robustness, zhu2023promptbench, zhou2023navigating",2406.05392,Deconstructing The Ethics of Large Language Models from Long-standing Issues to New-emerging Dilemmas: A Survey,wang2023robustness;zhu2023promptbench;zhou2023navigating,3,3,On the robustness of chatgpt: An adversarial and out-of-distribution perspective.;Promptbench: Towards evaluating the robustness of large language models on adversarial prompts.;Navigating the grey area: Expressions of overconfidence and uncertainty in language models.,;;,;;,;;,"Jindong Wang, Xixu Hu, Wenxin Hou, Hao Chen, Runkai Zheng, Yidong Wang, Linyi Yang, Haojun Huang, Wei Ye, Xiubo Geng, et al. On the robustness of chatgpt: An adversarial and out-of-distribution perspective. {\em arXiv preprint arXiv:2302.12095}, 2023.;Kaijie Zhu, Jindong Wang, Jiaheng Zhou, Zichen Wang, Hao Chen, Yidong Wang, Linyi Yang, Wei Ye, Neil Zhenqiang Gong, Yue Zhang, et al. Promptbench: Towards evaluating the robustness of large language models on adversarial prompts. {\em arXiv preprint arXiv:2306.04528}, 2023.;Kaitlyn Zhou, Dan Jurafsky, and Tatsunori Hashimoto. Navigating the grey area: Expressions of overconfidence and uncertainty in language models. {\em arXiv preprint arXiv:2302.13439}, 2023.",bbl;bbl;bbl
s0557,components.tex,"However, \citet{kurt2024saywhatyoumean} point out various flaws in \citet{tam2024letspeakfreelystudy} and show that structuring outputs may actually improve performance.",kurt2024saywhatyoumean;tam2024letspeakfreelystudy,2406.06608,The Prompt Report: A Systematic Survey of Prompt Engineering Techniques,kurt2024saywhatyoumean;tam2024letspeakfreelystudy,2,2,Say what you mean: A response to 'let me speak freely'.;Let me speak freely? a study on the impact of format restrictions on performance of large language models,;,;,;,"Will Kurt. 2024. Say what you mean: A response to 'let me speak freely'. \url{https://blog.dottxt.co/say-what-you-mean.html}.;Zhi Rui Tam, Cheng-Kuang Wu, Yi-Lin Tsai, Chieh-Yen Lin, Hung yi Lee, and Yun-Nung Chen. 2024. Let me speak freely? a study on the impact of format restrictions on performance of large language models.",bbl;bbl
s0561,5-Challenges.tex,"For personalized dialogue generation, user persona modeling lacks contradictory persona datasets and multimodal persona datasets that would more accurately represent real human behaviors~\citep{kim2024commonsense, ahn2023mpchat}.","kim2024commonsense, ahn2023mpchat",2406.01171,Two Tales of Persona in LLMs: A Survey of Role-Playing and Personalization,kim2024commonsense;ahn2023mpchat,2,2,Commonsense-augmented memory construction and management in long-term conversations via context-aware persona refinement.;Mpchat: Towards multimodal persona-grounded conversation.,;,;,;,"Hana Kim, Kai Tzu-iunn Ong, Seoyeon Kim, Dongha Lee, and Jinyoung Yeo. 2024{\natexlab{b}}. Commonsense-augmented memory construction and management in long-term conversations via context-aware persona refinement. arXiv preprint arXiv:2401.14215.;Jaewoo Ahn, Yeda Song, Sangdoo Yun, and Gunhee Kim. 2023. Mpchat: Towards multimodal persona-grounded conversation. arXiv preprint arXiv:2305.17388.",bbl;bbl
s0563,multimodal_agents.tex,"In contrast to VISPROG~\cite{gupta2023visual,surismenon2023vipergpt}, Visual ChatGPT~\cite{wu2023visual} does not generate code, directly.","gupta2023visual,surismenon2023vipergpt;wu2023visual",2405.19334,LLMs Meet Multimodal Generation and Editing: A Survey,gupta2023visual;surismenon2023vipergpt;wu2023visual,3,3,"Visual programming: Compositional visual reasoning without training,;Vipergpt: Visual inference via python execution for reasoning,;Visual chatgpt: Talking, drawing and editing with visual foundation models,",;;,;;,;;,"T. Gupta and A. Kembhavi, ``Visual programming: Compositional visual reasoning without training,'' in Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, 2023, pp. 14\,953--14\,962.;D. Sur\'is, S. Menon, and C. Vondrick, ``Vipergpt: Visual inference via python execution for reasoning,'' Proceedings of IEEE International Conference on Computer Vision (ICCV), 2023.;C. Wu, S. Yin, W. Qi, X. Wang, Z. Tang, and N. Duan, ``Visual chatgpt: Talking, drawing and editing with visual foundation models,'' arXiv preprint arXiv:2303.04671, 2023.",bbl;bbl;bbl
